"DATE_AND_TIME","TEMP_DEGC","PRESSURE_HPA","RAIN_MM","HUMIDITY_PERCENT","WIND_SPEED_MS","WIND_DIRECT_DEGREES","SWIN_WM2","SWOUT_WM2","LWIN_WM2","LWOUT_WM2","SM_TDT1_PERC","SM_TDT2_PERC"
"15-12-2014 05.00",1.8,948.5,0,90,4.2,252,-0.7,0.2,315.9,322,77.6,66.4
"15-12-2014 06.00",1.8,949,0,90.6,3.6,265,-1.4,0.4,315.3,322.2,78.1,66.4
"15-12-2014 07.00",1.8,950,0,88,5,280,-1.5,0.4,308.8,321.2,78.1,66.5
"15-12-2014 08.00",1.9,950,0,89.5,4.2,265,-0.7,0.2,315.6,322.5,77.6,66.3
"15-12-2014 09.00",1.8,951,0,91.7,3.4,252,1.9,1,317.8,322.5,77.9,66.4
"15-12-2014 10.00",1.6,951.5,0,91.6,3.6,265,15.2,2.6,311.3,322.4,77.9,66.3
"15-12-2014 11.00",1.4,952,0.6,95.5,3.6,274,14.1,2.3,318.8,321.7,78.2,66.5
"15-12-2014 12.00",1.5,952,0.1,97.9,3.3,264,37.4,5.7,321.4,324.7,77.9,66.7
"15-12-2014 13.00",1.3,953,0.3,97.8,3.6,283,42.3,6.5,320,324.2,78.1,66.6
"15-12-2014 14.00",1.8,952.5,0.2,97.5,3.6,286,56.2,9.1,322.5,326.9,78.4,66.5
"15-12-2014 15.00",1.2,953,0.6,96.8,4.1,298,41.8,7.3,317.8,321.7,78.6,67
"15-12-2014 16.00",1.6,953,0,97.5,2.8,254,10.3,2,320.9,324.1,78.1,66.6
"15-12-2014 17.00",1.4,953,0.2,97.7,2.2,259,-0.4,0.1,321,322.3,78.1,66.4
"15-12-2014 18.00",1.2,953.5,0.5,97.4,3.6,280,-1,0.4,320,320.6,78.2,66.6
"15-12-2014 19.00",1.2,954,0.2,98,2.5,288,-0.2,0.1,320.3,319.7,78.1,67
"15-12-2014 20.00",1.3,953.5,0.1,98.4,2.1,281,-0.5,0.1,320.8,320.6,78.4,66.6
"15-12-2014 21.00",1.4,953,0.1,97.9,3.1,270,-0.3,0.2,321.9,322.1,78.4,66.7
"15-12-2014 22.00",1.7,954,0,96.6,2.7,261,-0.6,0.3,323,323,78.2,66.5
"15-12-2014 23.00",1.8,953,0,95.5,2.7,262,-0.6,0.3,323.5,323.4,78.5,66.6
"16-12-2014 00.00",1.9,953,0,95.4,4.5,274,-0.6,0.4,323.9,323.8,78.3,66.5
"16-12-2014 01.00",2.2,953,0,94.2,6,285,-0.6,0.4,322.9,324.7,78.3,66.2
"16-12-2014 02.00",2.4,952.5,0,92.4,7.3,284,-0.5,0.5,320.5,325.3,78.1,66.4
"16-12-2014 03.00",2.4,952,0,93.2,8,286,-0.4,0.3,318,325.5,78.5,66.3
"16-12-2014 04.00",2.3,952,0,93.1,8.8,294,-0.6,0.2,312.9,324.8,78.2,66.2
"16-12-2014 05.00",2.2,952.5,0,94.9,8.7,298,-1,0.2,300.3,324.1,78.2,66.3
"16-12-2014 06.00",2.2,953,0,93.6,7.7,298,-0.8,0.2,305.1,323.7,77.9,66.3
"16-12-2014 07.00",2,953.5,0.1,96.5,5.9,304,-0.5,0.1,317.8,324.3,78.2,66.1
"16-12-2014 08.00",2,954,0.2,97.5,6.7,318,-0.3,-0.1,321.2,324.7,78.5,66.3
"16-12-2014 09.00",1.5,955,0,97.9,5,328,5,0.8,299.9,321.8,78.1,66.1
"16-12-2014 10.00",1.2,955.5,0,92.9,3.9,330,38.7,5.7,267.2,317.2,78.9,66.3
"16-12-2014 11.00",1.4,956,0,91.9,2.8,327,93.2,14.7,272.5,321.3,78.8,66.2
"16-12-2014 12.00",2.4,956,0,87.4,2.2,302,193.6,35.1,247.3,325.8,79,66
"16-12-2014 13.00",2.3,956,0,82.4,4.3,298,158.9,31.3,246.7,325,78.9,66.3
"16-12-2014 14.00",2.1,956,0,85.4,2.8,287,98.9,18.3,255.6,323.4,78.8,66.1
"16-12-2014 15.00",1.9,955.5,0,87.1,2.1,238,35.5,6.3,291.3,322.2,78.7,66.2
"16-12-2014 16.00",1.7,955,0,88.2,2.3,215,4,0.7,313.5,322.3,78.6,66.1
"16-12-2014 17.00",1.8,954.5,0,90.9,3,214,-0.5,0.2,315.7,322.5,78.7,65.9
"16-12-2014 18.00",1.8,953.5,0,95,3.8,199,-0.3,0.1,317.6,323.3,78.9,66.1
"16-12-2014 19.00",2.4,952.5,0,97.4,5,202,-0.1,0.1,324.4,326.3,78.8,66.2
"16-12-2014 20.00",2.7,951.5,1.1,98.5,4.8,198,-0.1,0,326.8,328.2,78.8,66.4
"16-12-2014 21.00",2.9,949.5,1.1,98.7,5.7,194,-0.1,0,328.4,329.3,78.7,67.1
"16-12-2014 22.00",3,947.5,0.6,99,6.9,188,-0.1,0,328.5,329.7,78.7,66.6
"16-12-2014 23.00",3.4,945.5,0.6,99.2,6.8,188,-0.1,0,330.5,331.2,78.8,67
"17-12-2014 00.00",3.8,944,0.9,99.3,6.3,198,0,0,333.2,333.5,78.7,67.3
"17-12-2014 01.00",4.1,942.5,2.1,99.4,5,194,0,0,334.8,334.9,78.6,69.1
"17-12-2014 02.00",5.9,942,0.7,99.5,5.4,265,0.2,0.1,343.2,342.5,78.4,68.8
"17-12-2014 03.00",7.7,942.5,0.1,99.5,7,287,0,-0.1,351.8,351.7,78.4,67
"17-12-2014 04.00",7.7,943,0,99.6,6.8,292,0,-0.1,352.2,352.2,78.3,66.7
"17-12-2014 05.00",7.8,943,0,99.6,5.7,293,0,-0.1,352.9,352.7,78.6,66.6
"17-12-2014 06.00",7.8,944,0,99.6,5.5,283,-0.1,-0.1,352.8,352.6,78.6,66.5
"17-12-2014 07.00",7.7,944,0,99.6,4.6,244,-0.1,-0.1,352.5,352.4,78.4,66.5
"17-12-2014 08.00",7.7,944,0,99.7,5,254,-0.1,-0.1,352.3,352.4,78.7,66.4
"17-12-2014 09.00",7.7,945.5,0,99.7,5.6,268,0.7,0,352,352.3,78.3,66.2
"17-12-2014 10.00",7.7,946,0,99.7,7.1,295,12,1.6,350.7,352.4,78.5,66
"17-12-2014 11.00",7.6,946,0,99.6,8.4,299,47,6.9,345.1,352.8,78.4,66.1
"17-12-2014 12.00",7.7,946.5,0,99.4,6.1,282,39.9,5.8,348.3,353.4,78.7,66.2
"17-12-2014 13.00",7.9,946,0,99,5.9,269,66.3,10.3,348,355.1,78.5,66.2
"17-12-2014 14.00",8.1,946,0,96.6,6.4,265,75,13.4,349.3,356.1,78.7,66.1
"17-12-2014 15.00",8,946.5,0,94.8,6,264,24.3,3.8,348.4,353.6,78.6,66.2
"17-12-2014 16.00",7.7,947,0,97.3,5,269,3.4,0.3,349.7,351.6,78.3,65.9
"17-12-2014 17.00",7.7,947,0,99,4.6,268,-0.1,-0.1,351.3,352.1,78.6,66.1
"17-12-2014 18.00",7.7,947,0,99.2,3.4,254,-0.1,-0.1,351.3,351.8,78.1,66
"17-12-2014 19.00",7.8,947,0,99.4,3.1,243,-0.1,-0.1,352.2,352,78,66.1
"17-12-2014 20.00",8,947,0,99.4,3.3,236,-0.1,0,353.1,352.9,78.3,66
"17-12-2014 21.00",8,947.5,0,99.1,3.7,237,-0.2,-0.1,353.1,353.2,77.9,66.1
"17-12-2014 22.00",8,947,0,99.2,3.9,222,-0.1,-0.1,353.5,353,78.4,65.9
"17-12-2014 23.00",8,947,0.1,99.4,5.1,233,0,-0.1,354.4,353.7,77.7,66.2
"18-12-2014 00.00",8.1,947,0.1,99.5,4,222,-0.1,-0.1,354.5,354.1,77.7,66
"18-12-2014 01.00",8.1,947,0,99.6,4.1,233,-0.1,-0.1,353.5,353.8,78.2,66.1
"18-12-2014 02.00",8.1,947,0,99.6,4.5,266,-0.1,0,353.8,354.1,77.9,66
"18-12-2014 03.00",8.2,947,0,99.6,4.9,266,-0.1,0,354.2,354.5,77.8,66
"18-12-2014 04.00",8.4,946,0,99.4,6.2,258,-0.1,0.1,354.1,355.3,78,65.9
"18-12-2014 05.00",8.5,946,0,99.1,5.5,259,-0.1,-0.1,355.3,355.8,77.7,65.9
"18-12-2014 06.00",8.5,945,0.1,99.4,5.1,263,-0.1,-0.1,356.1,356,77.7,65.9
"18-12-2014 07.00",8.5,945,0,99.5,5.5,262,-0.1,0,355.3,356.1,77.8,65.9
"18-12-2014 08.00",8.5,945,0,99.4,5.3,237,-0.2,0,354.4,355.9,77.9,65.8
"18-12-2014 09.00",8.7,944,0,98.1,5.4,228,1,0.2,354.8,356.6,77.6,65.8
"18-12-2014 10.00",8.9,944,0.4,99,5.7,221,1.8,0.1,357.1,357.5,77.7,65.9
"18-12-2014 11.00",9,944.5,0.4,99.4,4.1,230,3.1,0.2,358.8,358.3,77.7,66.1
"18-12-2014 12.00",9.4,944,0,97.7,5.1,238,5.7,0.7,359.6,359.7,78,66
"18-12-2014 13.00",9.9,944,0,93.8,6.9,243,6.3,1,359.3,360.9,77.7,65.9
"18-12-2014 14.00",9.9,943.5,0,93.9,6.6,245,5,0.9,359.3,361.1,77.6,66
"18-12-2014 15.00",9.8,944,0,94.1,6.7,247,2.9,0.4,359.3,360.9,77.3,65.9
"18-12-2014 16.00",8.7,944,1.2,97.3,7.6,280,0.6,-0.1,355.9,357,77.9,65.9
"18-12-2014 17.00",7.3,944.5,1.1,99.2,7.8,296,-0.1,-0.1,349.7,351.1,77.7,67.1
"18-12-2014 18.00",6.8,945,0.1,99.4,5.1,268,-0.2,0,344.1,348.3,77.6,66.3
"18-12-2014 19.00",6.6,946,0,93.7,6.4,272,-0.1,-0.2,340.6,345.9,77.7,66.2
"18-12-2014 20.00",6.4,946,0,94.4,5.4,270,0,-0.1,339.7,344.8,77.5,66.1
"18-12-2014 21.00",5.8,946.5,0.1,96.6,5.5,266,-0.7,-0.2,338.3,342.6,77.7,66.1
"18-12-2014 22.00",5.3,947,0.3,97.2,4,277,-0.5,-0.1,338.6,340.7,78.1,66.2
"18-12-2014 23.00",5,947,0.1,95.3,5.2,256,-1,0,335.6,338.8,77.7,66.2
"19-12-2014 00.00",4.3,947,0.2,95.8,4.9,270,-0.8,-0.1,333.2,335.9,77.8,66.2
"19-12-2014 01.00",2.9,948,1.1,95.7,5.4,293,-0.8,0,321.9,327.5,78,66.7
"19-12-2014 02.00",3.4,948,0,89.3,4.6,258,-1.6,0.4,317.7,329.1,77.5,66.2
"19-12-2014 03.00",3.1,948,0,82.7,5.9,263,-1.2,0.3,307.8,326.4,77.8,66.2
"19-12-2014 04.00",2.7,948,0,84.8,5.6,261,-0.8,0.4,305.5,324.9,77.9,66.2
"19-12-2014 05.00",2.8,948,0,83.2,5.8,268,-0.3,0.4,312.1,325.5,78.2,66.2
"19-12-2014 06.00",3,949,0,82.4,6.3,264,-0.4,0.2,316.5,326.3,77.6,66.1
"19-12-2014 07.00",2.7,949,0,84.6,6.9,262,-1.1,0,316.2,325.7,78.3,66.1
"19-12-2014 08.00",2.7,949.5,0,84.9,6.9,261,-0.8,0.1,314.5,325.6,78.2,66.1
"19-12-2014 09.00",2.5,950,0,83.6,7.6,262,1.5,0.3,308.2,324.3,78.3,66
"19-12-2014 10.00",2.5,951,0,81.7,7.3,270,17.4,2.8,302.8,323.7,77.8,66
"19-12-2014 11.00",2.7,952,0,80.6,6.6,272,46.7,7.7,306.8,325.7,78,66
"19-12-2014 12.00",2.6,952.5,0,84.9,7.3,262,51.8,8,309.5,326.9,78,66.2
"19-12-2014 13.00",3,953,0,83,8,273,58.9,10.4,314.5,328,78.1,66.2
"19-12-2014 14.00",2.9,953,0,84.8,8.5,274,100.1,19.1,305.6,328.9,78.7,66
"19-12-2014 15.00",3.3,953.5,0,78.8,8.8,274,60.8,12.4,308.6,328.9,78.7,66
"19-12-2014 16.00",2.7,954.5,0,83.9,8,277,9.8,1.8,306.1,325.3,78.2,66
"19-12-2014 17.00",2.2,955,0,89.9,6.9,272,-1.2,-0.1,304.7,323.8,77.9,66
"19-12-2014 18.00",3,956,0,86,8.2,269,-0.7,0.1,316.4,326.6,78.1,66.1
"19-12-2014 19.00",3.4,956.5,0.1,80.2,9.5,278,-0.4,0,316.8,327.4,78.2,66
"19-12-2014 20.00",3.5,957,0,80.1,8.7,275,-0.5,0,316.2,327.6,78.2,66.1
"19-12-2014 21.00",3.6,957.5,0,80.9,9.6,278,-0.7,-0.1,319.1,328.4,78.2,66
"19-12-2014 22.00",3.5,958,0,83.2,8.5,278,-0.9,0,319.4,328.7,78.3,66
"19-12-2014 23.00",3.6,958,0,80.4,8,266,-0.8,0,312,328,78.2,66.2
"20-12-2014 00.00",3.7,958,0,79.4,9,266,-0.8,0,312.9,328.5,78.3,66
"20-12-2014 01.00",3.6,958,0,85.8,9.3,272,-1.2,0,322.2,329.2,78.4,66
"20-12-2014 02.00",3.3,959,0,90.7,8.8,270,-1,-0.1,322.9,329.1,78.4,66
"20-12-2014 03.00",3.3,959,0,91.3,7.7,268,-1,0,323,329.3,78.3,66.1
"20-12-2014 04.00",3.5,959,0,88.6,9.2,277,-1.4,0.2,323.1,329.7,78.4,65.9
"20-12-2014 05.00",3.6,959,0,88.3,10.1,279,-1.2,0,323.9,329.9,78.2,65.9
"20-12-2014 06.00",3.2,960,0,93.7,9.5,292,-0.9,-0.1,321.4,329.2,78.4,66
"20-12-2014 07.00",3.1,960,0,91.2,8.5,291,-0.6,0.1,321.7,328.6,78.4,66.1
"20-12-2014 08.00",3.2,960.5,0,89.8,9,287,-0.7,0,319.6,328.6,78.4,66
"20-12-2014 09.00",3.2,961.5,0,89.7,9.4,291,2.7,0.5,308.1,328,78.7,66
"20-12-2014 10.00",3.2,962.5,0.1,90.4,8.1,294,25.5,4,306.5,328.8,78.7,66
"20-12-2014 11.00",3.9,963,0,86.3,8.7,290,70.9,12.4,317.8,332.7,78.5,65.9
"20-12-2014 12.00",4.3,964,0,84.7,9.3,298,100.3,18.2,315.2,335.1,78.9,65.8
"20-12-2014 13.00",4.6,965,0,83.8,8.6,299,129.7,24.2,318.6,337.8,78.9,65.7
"20-12-2014 14.00",4.4,966,0,84.2,8.1,301,58.8,10.8,320.9,335.4,78.4,65.6
"20-12-2014 15.00",4.1,966.5,0,85.2,6.2,302,31.5,5.6,318.2,333.4,78.8,65.6
"20-12-2014 16.00",3.8,967.5,0,89.3,4.2,295,3.8,0.8,316.8,331.3,78.5,65.6
"20-12-2014 17.00",3.8,968,0,91.3,4.9,292,-0.6,0.1,317.3,331,78.2,65.6
"20-12-2014 18.00",3.6,969,0,93.6,3.5,292,-0.5,0.1,321.7,331.2,78.1,65.6
"20-12-2014 19.00",3.8,969,0,93.8,3.8,289,-0.3,0.1,324.7,332.2,78.3,65.5
"20-12-2014 20.00",4,969,0,93.9,3.9,290,-0.4,0,327.7,333,78.5,65.6
"20-12-2014 21.00",3.8,969,0,96.7,2.9,282,-0.7,0.1,326.9,332.4,78.3,65.6
"20-12-2014 22.00",4,969,0,96.7,3.3,257,-0.8,0.2,328.9,333.4,78.2,65.6
"20-12-2014 23.00",4.3,969,0,91.8,4.4,256,-1.6,0.3,329,333.7,78.2,65.6
"21-12-2014 00.00",4.2,968.5,0,90.4,4.3,233,-1.8,0.2,319.6,332.4,78.3,65.5
"21-12-2014 01.00",4.2,968,0.1,89.2,4.3,236,-1.6,0.4,325,332.5,78.4,65.7
"21-12-2014 02.00",3.8,967,0.1,96,4.3,233,-0.8,0.3,328.3,332.4,78.3,65.6
"21-12-2014 03.00",4.1,967,0,91.4,4.5,232,-1.4,0.5,328.5,332.7,78.3,65.4
"21-12-2014 04.00",3.8,966.5,0,92.6,4.1,237,-0.9,0.3,329.2,332.2,78.6,65.4
"21-12-2014 05.00",3.8,965,0,97.8,5.6,227,-0.3,0.1,330.7,333.4,78.4,65.4
"21-12-2014 06.00",4,964.5,0,98.7,5.9,237,-0.2,0,331.8,334.5,78.3,65.5
"21-12-2014 07.00",4.1,963.5,0,98.8,5.5,220,-0.3,0,332,334.8,78.7,65.4
"21-12-2014 08.00",4.2,963,0,99.1,6.5,216,-0.2,0,334.2,335.6,78.2,65.4
"21-12-2014 09.00",4.5,962,0,99.2,7.5,227,0.4,0.1,334.9,336.7,78.5,65.4
"21-12-2014 10.00",5.3,961.5,0,99,6.9,229,4.7,0.6,338.6,340.2,78.5,65.2
"21-12-2014 11.00",6.1,961,0,98.5,6.6,225,7,0.8,341.7,343.9,78.1,65.4
"21-12-2014 12.00",6.7,960,0,98.1,6.2,226,9.5,1.2,344.9,346.8,78.2,65.2
"21-12-2014 13.00",7.2,959,0,97,5.6,221,11.1,1.6,346.6,348.9,78.4,65.2
"21-12-2014 14.00",7.9,958.5,0,94.5,6.7,234,15.6,2.3,349.1,351.5,78.3,65.1
"21-12-2014 15.00",7.5,957.5,0,97.9,7.5,217,9.9,1.4,350,351.3,78.5,65.1
"21-12-2014 16.00",7.4,957,0,99.3,8.7,219,1.6,0.2,350.6,350.9,78.5,65.2
"21-12-2014 17.00",7.7,957,0.1,99.5,8.5,218,-0.1,0,352.5,352.3,78.4,65.4
"21-12-2014 18.00",8.5,957,0,99.6,6.1,234,0,0.1,355.2,355.5,78.1,65.2
"21-12-2014 19.00",9.1,956.5,0,97.2,6.9,229,-0.2,0,356.8,357.9,78.8,65.3
"21-12-2014 20.00",9.5,956,0,96.6,7.2,225,-0.3,0.1,358.4,359.4,78.3,65.2
"21-12-2014 21.00",9.6,955,0.5,97.9,8,236,-0.2,-0.1,360.3,360.9,78.4,65.6
"21-12-2014 22.00",9.6,955,0,97.7,8.1,228,-0.3,-0.1,359.4,360.6,78.5,65.7
"21-12-2014 23.00",9.6,954,0.1,96.5,8.6,241,-0.4,-0.1,359.4,360.5,77.9,65.8
"22-12-2014 00.00",9.2,954,0.2,97.9,7.1,242,-0.3,-0.1,357.9,359.2,77.9,66
"22-12-2014 01.00",9.1,954,0.7,97.3,6.8,250,-0.3,-0.1,356.7,358.2,78.6,66.2
"22-12-2014 02.00",8.7,953,1.2,99,6,245,-0.2,-0.1,356.4,357,78.3,66.8
"22-12-2014 03.00",8.6,952,1,99.4,6.6,249,-0.1,0,355.9,357,78,66.9
"22-12-2014 04.00",8.7,951.5,0.8,99.2,6.8,249,-0.1,0.1,355,357.2,78.3,67
"22-12-2014 05.00",8.8,951,0.5,98,7.4,252,-0.2,0,354,357,78.2,66.6
"22-12-2014 06.00",8.8,951,0.1,96.8,7.6,252,-0.4,0,354.3,356.9,77.9,66.4
"22-12-2014 07.00",8.7,951,0.9,98.1,7.2,250,-0.3,0,354.7,356.5,78.2,66.7
"22-12-2014 08.00",8.5,951,0.4,99.1,7,254,-0.2,0,354.6,356.3,78.4,66.8
"22-12-2014 09.00",8.7,951,0,97.8,7.7,238,-0.1,-0.1,354.1,356.5,78.5,66.4
"22-12-2014 10.00",8.7,951,0,97.1,6.1,245,3.6,0.2,354.4,356.6,78.4,66.2
"22-12-2014 11.00",9,952,0,96.2,5.7,264,12.8,1.5,354.8,357.7,78.3,66.2
"22-12-2014 12.00",9.1,951.5,0,96.2,6.2,249,14.9,1.8,355.3,358.3,77.8,66
"22-12-2014 13.00",9.4,951,0,93,8.2,239,16.4,1.9,355.4,359,77.8,66.1
"22-12-2014 14.00",9.3,951,0,93.4,8,247,11.4,0.8,355.5,358.8,78,66
"22-12-2014 15.00",9.1,951,0,95.8,7.5,251,7.3,0.5,355,358.1,78.1,66
"22-12-2014 16.00",9.1,951,0,94,7.5,249,0.7,-0.3,354.2,357.5,77.9,66.1
"22-12-2014 17.00",9.1,951.5,0,93.4,6.6,243,-0.7,-0.2,354.2,357.1,77.8,66.2
"22-12-2014 18.00",9,952,0,94.3,6.4,244,-0.7,-0.2,354.5,356.8,78.4,66
"22-12-2014 19.00",8.9,952,0.1,95,6.7,242,-0.8,-0.2,354.7,356.7,77.8,66
"22-12-2014 20.00",8.7,952,0.1,96.3,6.7,234,-0.6,-0.1,354.4,356.2,78.2,66
"22-12-2014 21.00",8.7,952,0,96.4,6.3,243,-0.6,-0.1,354.1,356.1,78.6,66.2
"22-12-2014 22.00",7.8,952,0.6,97.6,6.1,283,-0.5,-0.3,351.6,352.8,78,66.2
"22-12-2014 23.00",7.1,952,0.6,99.2,5.3,293,-0.1,0,349.5,349.7,77.9,66.8
"23-12-2014 00.00",7.5,952,0.1,99.5,5.4,259,-0.1,0,351.6,351.5,78.1,66.3
"23-12-2014 01.00",7.4,952,0.1,99.6,4.1,244,-0.1,0,351.5,351.4,78.1,66.1
"23-12-2014 02.00",7.9,952,0,99.7,5.5,233,-0.1,0,353.8,353.5,78.4,66.2
"23-12-2014 03.00",8.1,952,0,99.3,5.6,231,-0.2,0.1,354.2,354.4,77.7,66.1
"23-12-2014 04.00",8.4,951,0,96,5.9,233,-0.4,0.1,353.2,354.3,78.1,66.2
"23-12-2014 05.00",8.5,951,0,94.7,5,263,-0.5,0,352.5,354.8,78.2,66.2
"23-12-2014 06.00",8.3,951,0.1,95.8,7.4,247,-0.4,0,351.9,354.3,78.1,66.2
"23-12-2014 07.00",8.1,951,0,94.6,8.6,241,-0.6,-0.2,349.3,352.8,77.9,66.2
"23-12-2014 08.00",7.8,951,0,95.7,7.6,246,-0.7,-0.4,348.7,351.9,78.2,66.1
"23-12-2014 09.00",7.6,951.5,0,96.4,7.1,246,-0.1,-0.3,348.2,350.9,78.2,66.2
"23-12-2014 10.00",7.5,952,0,96.3,6.8,234,2.8,0,347.8,350.6,77.9,66.2
"23-12-2014 11.00",7.4,952,0,98,5.1,223,6.2,0.5,347.6,350.8,77.8,66.1
"23-12-2014 12.00",7.6,952,0.5,98.8,5.6,221,8,0.8,350.7,352.1,77.8,66.3
"23-12-2014 13.00",7.6,951,0.7,99.4,6.6,217,6,0.6,351.6,352.5,78,66.6
"23-12-2014 14.00",7.7,951,1.1,99.6,4.8,229,8,0.9,351.8,353,78.2,67.3
"23-12-2014 15.00",7.9,950,0.3,99.7,3.7,240,5.3,0.5,352.8,353.6,77.9,66.7
"23-12-2014 16.00",7.9,950,1.5,99.7,3.1,250,1.1,0,354,353.7,78,68.3
"23-12-2014 17.00",7.3,950,1.5,99.8,2.3,268,-0.2,-0.1,350.9,350.8,78.1,69.5
"23-12-2014 18.00",6.4,950,2.6,99.8,2.3,299,-0.3,-0.2,346.5,346.8,77.9,69.3
"23-12-2014 19.00",6.2,950,1.2,99.8,2.9,311,-0.1,0,345.2,345.5,78.1,69.5
"23-12-2014 20.00",6.2,950,1.4,99.8,2.4,307,-0.1,0,345.5,345.6,77.9,69.5
"23-12-2014 21.00",5.9,950,0.4,99.8,2.7,311,-0.1,0,343.7,344,78,69.2
"23-12-2014 22.00",5.1,950,0.5,99.8,5.6,318,-0.2,0,339.8,340.6,77.9,69.3
"23-12-2014 23.00",4.6,951,0.1,99.9,4.7,301,-0.1,0,337,338.1,78,67.7
"24-12-2014 00.00",4.2,951,0,99.9,6.9,302,-0.2,0,331.2,336.3,78,66.9
"24-12-2014 01.00",3.3,951.5,0.1,99.8,7.7,300,-0.3,0.1,315.8,331.8,78.1,66.8
"24-12-2014 02.00",2.6,952,0,95.5,7.2,299,-1.7,0.3,262.3,324.7,77.9,66.9
"24-12-2014 03.00",2.3,952,0,92.1,3.5,282,-1.3,0.1,294.2,323.4,78.1,67.1
"24-12-2014 04.00",2.6,953,0,92.4,5.8,277,-0.7,0,318.6,326.9,77.9,66.9
"24-12-2014 05.00",2.1,953,0,91.1,7.3,296,-1.8,0,291.3,323.3,78,67
"24-12-2014 06.00",2,953.5,0,88.2,6.1,288,-0.9,0.2,303.2,322.6,77.9,66.7
"24-12-2014 07.00",1.4,954,0,87.5,6.9,296,-2.5,0.5,253,317,77.9,66.8
"24-12-2014 08.00",1.3,954.5,0,87.9,5.9,293,-2,0.4,267.1,316.7,77.9,66.9
"24-12-2014 09.00",1.5,955,0,88,3.9,277,1.9,0.6,305.4,320.1,77.8,66.8
"24-12-2014 10.00",2,955,0,88.8,4.7,272,12.6,2,315,323.9,78.1,66.9
"24-12-2014 11.00",2.4,956,0,88.5,5.6,273,33.6,5.3,315,326.3,78.3,66.8
"24-12-2014 12.00",2.9,956,0,85.8,6.1,278,75.3,13.9,317.3,329.5,78.5,66.9
"24-12-2014 13.00",3.2,956,0,85.1,6.3,279,119.5,23.2,311.9,331.9,78.4,66.7
"24-12-2014 14.00",3.1,956,0,85.8,6.7,269,42.3,7.8,319.1,330.3,78,66.9
"24-12-2014 15.00",2.9,957,0,87.7,6.1,267,30.3,5.6,318,328.8,78.2,66.7
"24-12-2014 16.00",3,957,0,88.5,6.3,264,7.8,1.9,320.1,328.2,78.1,66.8
"24-12-2014 17.00",3.1,958,0,87.5,6,280,-0.5,0.2,318.6,327.7,78.3,66.8
"24-12-2014 18.00",3.3,958.5,0,86.8,6.2,280,-0.8,0.1,319.1,328.4,78.5,66.7
"24-12-2014 19.00",3.2,959,0,86.1,6,284,-0.5,0.1,318.8,328.2,78.4,66.8
"24-12-2014 20.00",3.2,959.5,0,88.4,6.1,278,-0.6,0.1,321.8,328.7,78.4,66.7
"24-12-2014 21.00",3.1,960.5,0,90.7,5,276,-0.5,0,321.6,328.7,78.4,66.7
"24-12-2014 22.00",2.7,961,0,90.6,4.7,276,-0.5,0.1,319.6,327.2,78.2,66.7
"24-12-2014 23.00",2.8,962,0,90.5,5.5,284,-0.5,0.1,318.7,327.3,78.3,66.8
"25-12-2014 00.00",2.7,962.5,0,91.5,5,296,-0.3,0.1,321.2,327.2,78.2,66.8
"25-12-2014 01.00",2.8,963,0,92.3,6.6,295,-0.5,0.1,318.8,327.5,78.3,66.8
"25-12-2014 02.00",2.6,963.5,0,93.6,5.4,302,-0.4,0.1,320.1,327.3,78.3,66.6
"25-12-2014 03.00",2.4,964,0.1,95.3,5.6,301,-0.7,0.2,322.3,326.7,78.1,66.7
"25-12-2014 04.00",2.2,965,0,96.3,3.2,304,-0.6,0.1,322.1,326,78.2,66.6
"25-12-2014 05.00",1.9,965,0.5,97.5,4.5,303,-0.5,0.1,322.2,324.7,78,67
"25-12-2014 06.00",1.8,966,0,98.8,3.8,305,-0.3,0.1,321.4,324.8,78.2,66.8
"25-12-2014 07.00",1.7,966.5,0,97.9,4.1,315,-0.3,0.1,320.6,324.2,78.1,66.8
"25-12-2014 08.00",1.7,967,0,98.1,4.5,316,-0.3,0.1,321.3,324.4,78.1,66.7
"25-12-2014 09.00",1.7,968,0,98,4.6,315,0.6,0.2,320.9,324.2,78.2,66.5
"25-12-2014 10.00",1.8,969,0,97.7,4.4,322,11.5,1.9,321.4,325,78.3,66.9
"25-12-2014 11.00",1.9,969.5,0,97.4,3.9,321,32,5.1,321.2,326.8,78.4,66.8
"25-12-2014 12.00",2.1,970,0,97.6,3,312,35.3,5.4,322.6,328.4,78.1,66.8
"25-12-2014 13.00",2.2,970,0.3,97.8,3.2,305,40.9,6.3,324,329.4,78.2,66.8
"25-12-2014 14.00",2.4,971,0,98.4,3.6,314,36.7,5.7,325,329.8,78.5,66.7
"25-12-2014 15.00",1.9,971,0.1,95.5,4.4,323,21.1,3.2,316.6,325.5,78.4,66.9
"25-12-2014 16.00",1.6,971.5,0,95.6,2.8,314,8.5,1.7,311.9,322.8,78.3,66.9
"25-12-2014 17.00",1.7,972,0,91.7,3.8,338,-1.3,0.5,314.2,322.5,78.2,66.8
"25-12-2014 18.00",1.8,973,0,91.9,1.8,340,-1.1,0.4,317.2,322.9,78.1,66.9
"25-12-2014 19.00",2,973,0,93.4,1.3,176,-0.9,0.4,316.3,323.2,78.2,66.7
"25-12-2014 20.00",2.2,973.5,0,91.9,0.8,326,-0.6,0.5,321,324.6,78.2,66.7
"25-12-2014 21.00",1.9,974,0,97.2,0.8,164,-0.6,0.1,320.8,324.7,78.4,66.7
