"Code","Name"
"9201921","Silene conica"
"9201259","Silene dioica"
"9201918","Silene gallica"
"9201258","Silene latifolia"
"9201261","Silene noctiflora"
"9201928","Silene nutans"
"9201929","Silene otites"
"9201926","Silene uniflora"
"9204578","Silene vulgaris"
"9201930","Silybum marianum"
"9201931","Simethis planifolia"
"9201932","Sinapis alba"
"9201933","Sinapis arvensis"
"20000407","Sinapis arvensis/alba"
"9201934","Sison amomum"
"200001663","Sisymbrium [spp]"
"9201935","Sisymbrium altissimum"
"9201938","Sisymbrium officinale"
"9201939","Sisymbrium orientale"
"9201942","Sisyrinchium bermudiana"
"9201944","Sium latifolium"
"9201945","Smyrnium olusatrum"
"200001664","Solanum [spp]"
"9201947","Solanum dulcamara"
"9201947","Solanum dulcamara (s)"
"20000409","Solanum dulcamara/nigra"
"9201949","Solanum nigrum"
"9201946","Solanum sarachoides"
"9204360","Solanum tuberosum"
"9201948","Solanum villosum"
"920965","Soleirolia soleirolii"
"9202251","Solidago canadensis"
"9202434","Solidago gigantea"
"9201951","Solidago virgaurea"
"5503872","Solorina crocea"
"5503873","Solorina saccata"
"9204560","Sonchus [spp]"
"9201952","Sonchus arvensis"
"9201953","Sonchus asper"
"9201954","Sonchus oleraceus"
"9201955","Sonchus palustris"
"9204561","Sorbus [spp]"
"9201956","Sorbus anglica"
".","Sorbus aria"
".","Sorbus aria"
".","Sorbus aria"
"9201958","Sorbus aria"
"9201959","Sorbus arranensis"
"9201960","Sorbus aucuparia"
"9201960","Sorbus aucuparia (c)"
"9201960","Sorbus aucuparia (g)"
"9201961","Sorbus bristoliensis"
"9201962","Sorbus devoniensis"
"9201963","Sorbus domestica"
"9201964","Sorbus eminens"
"9201965","Sorbus hibernica"
"9205483","Sorbus intermedia agg."
"9201966","Sorbus intermedia sens.str."
"9201967","Sorbus lancastriensis"
"9201969","Sorbus leptophylla"
"9201970","Sorbus leyana"
"9201971","Sorbus minima"
"9205448","Sorbus minima group"
"9201972","Sorbus porrigentiformis"
"9201973","Sorbus pseudofennica"
"9201974","Sorbus rupicola"
"9205449","Sorbus rupicola group"
"9201976","Sorbus subcuneata"
"9201977","Sorbus torminalis"
"9201977","Sorbus torminalis (s)"
"9201979","Sorbus vexans"
"9202272","Sorbus wilmottiana"
"200001665","Sorghum [spp]"
"20000245","Spaeropharus [spp]"
"9205259","Sparganium [spp]"
"9201980","Sparganium angustifolium"
"9201983","Sparganium emersum"
"9201981","Sparganium erectum"
"9201982","Sparganium natans"
"9204385","Spartina [spp]"
"9201984","Spartina alterniflora"
"9201986","Spartina alterniflora x maritima (S. x townsendii)"
"9202278","Spartina anglica"
"9201985","Spartina maritima"
"200001666","Spergula [spp]"
"9201987","Spergula arvensis"
"20000418","Spergula arvensis/Spergularia rupicola"
"9205262","Spergularia [spp]"
"9201989","Spergularia bocconei"
"200001549","Spergularia marginata/maritima"
"9201990","Spergularia marina"
"9201991","Spergularia media"
"9201992","Spergularia rubra"
"9201993","Spergularia rupicola"
"55093","Sphaerophorus fragilis"
"55094","Sphaerophorus globosus"
"20000558","Sphagnum (green/fat)"
"20000559","Sphagnum (green/thin)"
"20000560","Sphagnum (red/fat)"
"200001598","Sphagnum (red/thin)"
"8201243","Sphagnum [spp]"
"820578","Sphagnum auriculatum"
"820578.09999999998","Sphagnum auriculatum var.auriculatum"
"820578.30000000005","Sphagnum auriculatum var.inundatum"
"820564","Sphagnum capillifolium"
"200001533","Sphagnum capillifolium/subnitens"
"820554","Sphagnum compactum"
"820555","Sphagnum contortum"
"820556","Sphagnum cuspidatum"
"820557","Sphagnum fimbriatum"
"820558","Sphagnum fuscum"
"820559","Sphagnum girgensohnii"
"820560","Sphagnum imbricatum"
"820561","Sphagnum lindbergii"
"820562","Sphagnum magellanicum"
"820563","Sphagnum molle"
"820566","Sphagnum palustre"
"820567","Sphagnum papillosum"
"820569","Sphagnum pulchrum"
"820570","Sphagnum quinquefarium"
"820571","Sphagnum recurvum"
"820572","Sphagnum riparium"
"200001395","Sphagnum rubellum"
"820574","Sphagnum russowii"
"820575","Sphagnum squarrosum"
"820576","Sphagnum strictum"
"820568","Sphagnum subnitens"
"820579","Sphagnum tenellum"
"820580","Sphagnum teres"
"820581","Sphagnum warnstorfii"
"9201995","Spiranthes aestivalis"
"9201996","Spiranthes romanzoffiana"
"9201997","Spiranthes spiralis"
"9201127","Spirodela polyrhiza"
"200001018","Splachnum [spp]"
"5505241","Squamarina crassa"
"5503564","Squamarina lentigera"
"9205264","Stachys [spp]"
"9201998","Stachys alpina"
"20000944","Stachys ambigua"
"9202001","Stachys arvensis"
"9202002","Stachys germanica"
"920237","Stachys officinalis"
"9202003","Stachys palustris"
"9201999","Stachys palustris x sylvatica (S. x ambigua)"
"9202005","Stachys sylvatica"
"9202009","Stellaria graminea"
"9202010","Stellaria holostea"
"9202012","Stellaria media"
"9202013","Stellaria neglecta"
"9202014","Stellaria nemorum"
"9202008","Stellaria pallida"
"9202015","Stellaria palustris"
"9205266","Stellaria seedling/sp"
"9202007","Stellaria uliginosa"
"5503581","Stereocaulon vesuvianum"
"9202017","Stratiotes aloides"
"9202019","Suaeda maritima"
"9202018","Suaeda vera"
"9202020","Subularia aquatica"
"9202021","Succisa pratensis"
"9202022","Symphoricarpos albus"
"200001587","Symphoricarpus [spp]"
"9205273","Symphytum [spp]"
"9202025","Symphytum asperum x officinale (S. x uplandicum)"
"9202024","Symphytum officinale"
"9202026","Symphytum orientale"
"9202028","Symphytum tuberosum"
"200001036","Symphytum uplandicum"
"9202029","Syringa vulgaris"
"9205275","Tamarix [spp]"
"9202031","Tamarix gallica"
"9202032","Tamus communis"
"9205277","Tanacetum [spp]"
"920503","Tanacetum parthenium"
"9202033","Tanacetum vulgare"
"9202034","Taraxacum agg."
"810954","Targionia hypophylla"
"9202039","Taxus baccata"
"9202039","Taxus baccata (c)"
"9202039","Taxus baccata (g)"
"9202041","Teesdalia nudicaulis"
"9205397","Tephroseris integrifolia"
"9201898","Tephroseris integrifolia subsp.integrifolia"
"9201893","Tephroseris palustris"
"9202042","Tetragonolobus maritimus"
"820589","Tetraphis pellucida"
"820591","Tetraplodon mnioides"
"9202043","Teucrium botrys"
"9202044","Teucrium chamaedrys"
"9202045","Teucrium scordium"
"9202046","Teucrium scorodonia"
"9202047","Thalictrum alpinum"
"9202048","Thalictrum flavum"
"9202049","Thalictrum minus"
"9205285","Thalitrichum [spp]"
"820592","Thamnobryum alopecurum"
"5503589","Thamnolia vermicularis"
"9102052","Thelypteris palustris"
"9202055","Thesium humifusum"
"200001667","Thlaspi [spp]"
"9202058","Thlaspi arvense"
"9202057","Thlaspi caerulescens"
"9202059","Thlaspi perfoliatum"
"8201252","Thuidium [spp]"
"8201353","Thuidium abietinum"
"820595","Thuidium delicatulum"
"820599","Thuidium tamariscinum"
"9205288","Thuja [spp]"
"9202403","Thuja plicata"
"9202060","Thymus polytrichus"
"200001588","Thymus praecox/serpyllum"
"9202061","Thymus pulegioides"
"9202062","Thymus serpyllum"
"9205289","Tilia [spp]"
"9202063","Tilia cordata"
"9202063","Tilia cordata (g)"
"9202063","Tilia cordata (s)"
"9202064","Tilia platyphyllos"
"9202065","Tilia x vulgaris"
"9202065","Tilia x vulgaris (c)"
"9202065","Tilia x vulgaris (g)"
"9202066","Tofieldia pusilla"
"9202436","Tolmiea menziesii"
"5503603","Toninia caeruleonigricans"
"9202067","Tordylium maximum"
"200001668","Torilis [spp]"
"9202068","Torilis arvensis"
"9202069","Torilis japonica"
"9202070","Torilis nodosa"
"8201254","Tortella [spp]"
"820602","Tortella flavovirens"
"820606","Tortella nitida"
"820607","Tortella tortuosa"
"8201255","Tortula [spp]"
"820610","Tortula intermedia"
"820614","Tortula muralis"
"8201758","Tortula ruralis"
"820618","Tortula ruralis subsp.ruraliformis"
"820619","Tortula ruralis subsp.ruralis"
"820620","Tortula subulata"
"20000888","Total bryophyte"
"20000854","Total lichen"
"200001677","Tragopogon [spp]"
"9202073","Tragopogon porrifolius"
"9202074","Tragopogon pratensis"
"5503628","Trapeliopsis granulosa"
"9102075","Trichomanes speciosum"
"9201859","Trichophorum alpinum"
"9201858","Trichophorum cespitosum"
"820624","Trichostomum brachydontium"
"820625","Trichostomum crispulum"
"9202076","Trientalis europaea"
"9202077","Trifolium arvense"
"9202079","Trifolium bocconei"
"9202080","Trifolium campestre"
"9202081","Trifolium dubium"
"9202083","Trifolium fragiferum"
"9202084","Trifolium glomeratum"
"9205459","Trifolium hybridum"
"9207649","Trifolium incarnatum"
"9202086","Trifolium incarnatum subsp.incarnatum"
"9202089","Trifolium incarnatum subsp.molinerii"
"9202087","Trifolium medium"
"9202088","Trifolium micranthum"
"9202268","Trifolium occidentale"
"9202090","Trifolium ochroleucon"
"9202103","Trifolium ornithopodioides"
"9202091","Trifolium pratense"
"200001503","Trifolium pratense/medium"
"9202092","Trifolium repens"
"9205298","Trifolium repens/pratense"
"9202094","Trifolium scabrum"
"9205298","Trifolium seedling/sp"
"9202095","Trifolium squamosum"
"9202097","Trifolium striatum"
"9202098","Trifolium strictum"
"9202099","Trifolium subterraneum"
"9202100","Trifolium suffocatum"
"200001669","Triglochin [spp]"
"9202101","Triglochin maritimum"
"9202102","Triglochin palustre"
"9202104","Trinia glauca"
"9201241.0999999996","Tripleurospermum inodorum"
"9201241","Tripleurospermum maritimum sens.lat."
"200001597","Tripleurospermum maritimum/inodorum"
"9202105","Trisetum flavescens"
"9205303","Triticum [spp]"
"9204367","Triticum aestivum"
"810957","Tritomaria exsecta"
"810958","Tritomaria exsectiformis"
"810960","Tritomaria quinquedentata"
"9202106","Trollius europaeus"
"9202404","Tsuga heterophylla"
"920956","Tuberaria guttata"
"9205309","Tulipa [spp]"
"27","Turf fucoids"
"9202109","Tussilago farfara"
"9202110","Typha angustifolia"
"9202111","Typha latifolia"
"200001670","Ulex [spp]"
"9202112","Ulex europaeus"
"9202112","Ulex europaeus (g)"
"9202113","Ulex gallii"
"9202114","Ulex minor"
"200001415","Ulex minor/gallii"
"9204314","Ulmus [spp]"
"9204314","Ulmus [spp] (c)"
"9202119","Ulmus glabra (c)"
"9202119","Ulmus glabra (g)"
"9202119","Ulmus glabra (s)"
"9202115","Ulmus minor (c)"
"9202115","Ulmus minor (s)"
"9202121","Ulmus plotii"
"9202122","Ulmus procera (c)"
"9202122","Ulmus procera (g)"
"9202122","Ulmus procera (s)"
"200001497","Ulota [spp]"
"9202125","Umbilicus rupestris"
"9202126","Urtica dioica"
"9202128","Urtica urens"
"5505231","Usnea [spp]"
"5503648","Usnea articulata"
"5503663","Usnea subfloridana"
"9205316","Utricularia [spp]"
"9202131","Utricularia australis"
"9202129","Utricularia intermedia sens.lat."
"9202130","Utricularia minor"
"9204334","Utricularia ochroleuca"
"9204335","Utricularia stygia"
"9202132","Utricularia vulgaris sens.lat."
"9201418","Vaccinium microcarpum"
"9202136","Vaccinium myrtillus"
"9202135","Vaccinium myrtillus x vitis-idaea (V. x intermedium)"
"9201419","Vaccinium oxycoccos"
"9202137","Vaccinium uliginosum"
"9202138","Vaccinium vitis-idaea"
"200001671","Valeriana [spp]"
"9202139","Valeriana dioica"
"9202140","Valeriana officinalis"
"9202141","Valeriana pyrenaica"
"200001672","Valerianella [spp]"
"9202142","Valerianella carinata"
"9202143","Valerianella dentata"
"9202144","Valerianella eriocarpa"
"9202145","Valerianella locusta"
"9202146","Valerianella rimosa"
"9205322","Verbascum [spp]"
"9202149","Verbascum lychnitis"
"9202150","Verbascum nigrum"
"9202153","Verbascum pulverulentum"
"9202157","Verbascum thapsus"
"9202158","Verbascum virgatum"
"9202159","Verbena officinalis"
"9202161","Veronica agrestis"
"9202162","Veronica alpina"
"9202163","Veronica anagallis-aquatica"
"9202165","Veronica arvensis"
"9202166","Veronica beccabunga"
"9202167","Veronica catenata"
"9202168","Veronica chamaedrys"
"9202169","Veronica filiformis"
"9202170","Veronica fruticans"
"9202171","Veronica hederifolia"
"9202172","Veronica montana"
"9202173","Veronica officinalis"
"9202175","Veronica persica"
"9202176","Veronica polita"
"9202177","Veronica praecox"
"9202179","Veronica scutellata"
"9204563","Veronica seedling/sp"
"9202180","Veronica serpyllifolia"
"9202180.0999999996","Veronica serpyllifolia subsp.humifusa"
"9202181","Veronica spicata"
"9202182","Veronica triphyllos"
"9202183","Veronica verna"
"9202184","Viburnum lantana (g)"
"9202184","Viburnum lantana (s)"
"9202185","Viburnum opulus (g)"
"9202185","Viburnum opulus (s)"
"9202187","Vicia bithynica"
"9202189","Vicia cracca"
"9204366","Vicia faba"
"9202191","Vicia hirsuta"
"9202194","Vicia lathyroides"
"9202195","Vicia lutea"
"9202196","Vicia orobus"
"9202201","Vicia parviflora"
"9202516","Vicia sativa"
"9202186","Vicia sativa subsp.nigra"
"9202197","Vicia sativa subsp.sativa"
"9202649","Vicia sativa subsp.segetalis"
"9204564","Vicia seedling/sp"
"9202198","Vicia sepium"
"9202199","Vicia sylvatica"
"9202202","Vicia tetrasperma"
"200001600","Vicia tetrasperma/tenuissima"
"9202203","Vicia villosa"
"9202204","Vinca major"
"9202205","Vinca minor"
"9202206","Viola arvensis"
"9202207","Viola canina"
"9202210","Viola hirta"
"9202213","Viola kitaibeliana"
"9202211","Viola lactea"
"9202212","Viola lutea"
"9202214","Viola odorata"
"9202215","Viola palustris"
"9202216","Viola persicifolia"
"9202217","Viola reichenbachiana"
"9202218","Viola riviniana"
"200001595","Viola riviniana/reichenbiana"
"9202219","Viola rupestris"
"9204565","Viola seedling/sp"
"9202220","Viola tricolor"
"9202220.0999999996","Viola tricolor subsp.curtisii"
"9202223","Viscum album"
"9205328","Vulpia [spp]"
"9202226","Vulpia bromoides"
"9205468","Vulpia ciliata"
"9202225","Vulpia ciliata subsp.ambigua"
"9202227","Vulpia fasciculata"
"9202228","Vulpia myuros"
"9202263","Vulpia unilateralis"
"9202230","Wahlenbergia hederacea"
"8201260","Weissia [spp]"
"820639","Weissia controversa"
"820642","Weissia microstoma"
"9202231","Wolffia arrhiza"
"200001673","Woodsia [spp]"
"9102232","Woodsia alpina"
"9102233","Woodsia ilvensis"
"5505098","Xanthoria parietina"
"9202237","Zannichellia palustris"
"9202238","Zostera angustifolia"
"9202239","Zostera marina"
"9202240","Zostera noltii"
"9202967","x Cupressocyparis leylandii"
