VEG_SPEC,DESC_LATIN,DESC_ABBR,ALTERNAME,VERSION_DATE,BRC_CONCEPT,BRC_NAME,GROWTH_STAGE
4741,Chaenotheca brunneola,,,36587,,,
4742,Chaenotheca chlorella,,,36587,,,
4743,Chaenotheca chrysocephala,,,36587,,,
4745,Chaenotheca furfuracea,,,36587,,,
4746,Chaenotheca gracilenta,,,36587,,,
4747,Chaenotheca hispidula,,,36587,,,
4748,Chaenotheca laevigata,,,36587,,,
4750,Chaenotheca stemonea,,,36587,,,
4752,Chaenotheca xyloxena,,,36587,,,
4753,Chaenothecopsis caespitosa,,,36587,,,
4756,Chaenothecopsis nigra,,,36587,,,
4758,Chaenothecopsis pusilla,,,36587,,,
4759,Chaenothecopsis pusiola,,,36587,,,
4762,Chaenothecopsis viridialba,,,36587,,,
4763,Chaenothecopsis viridireagens,,,36587,,,
4765,Chromatochlamys larbalestieri,,,36587,,,
4766,Chromatochlamys muscorum,,,36587,,,
4769,Chrysothrix chrysophthalma,,,36587,,,
4771,Clauzadea immersa,,,36587,,,
4772,Clauzadea metzleri,,,36587,,,
4775,Cliostomum griffithii,,,36587,,,
4777,Coccotrema citrinescens,,,36587,,,
4780,Collema subflaccidum,,,36587,,,
4781,Collema fragile,,,36587,,,
4783,Collema glebulentum,,,36587,,,
4784,Collema latzelii,,,36587,,,
4786,Collema parvum,,,36587,,,
4787,Cryptolechia carneolutea,,,36587,,,
4674,Caloplaca flavorubescens,,,36587,,,
4676,Caloplaca granulosa,,,36587,,,
4677,Caloplaca haematites,,,36587,,,
4678,Caloplaca herbidella,,,36587,,,
4680,Caloplaca irrubescens,,,36587,,,
4681,Caloplaca isidiigera,,,36587,,,
4682,Caloplaca lactea,,,36587,,,
4684,Caloplaca lucifuga,,,36587,,,
4685,Caloplaca luteoalba,,,36587,,,
4686,Caloplaca marina,,,36587,,,
4688,Caloplaca nivalis,,,36587,,,
4689,Caloplaca obliterans,,,36587,,,
4690,Caloplaca obscurella,,,36587,,,
4692,Caloplaca pollinii,,,36587,,,
4694,Caloplaca saxicola,,,36587,,,
4697,Caloplaca thallincola,,,36587,,,
4699,Caloplaca variabilis,,,36587,,,
4700,Caloplaca verruculifera,,,36587,,,
4703,Candelariella aurella,,,36587,,,
4705,Candelariella reflexa,,,36587,,,
4706,Candelariella vitellina,,,36587,,,
4709,Carbonea supersparsa,,,36587,,,
4711,Carbonea vorticosa,,,36587,,,
4712,Catapyrenium boccanum,,,36587,,,
4714,Catapyrenium lachneum,,,36587,,,
4717,Catapyrenium psoromoides,,,36587,,,
4718,Catillaria chalybeia,,,36587,,,
4720,Catillaria lenticularis,,,36587,,,
4723,Catillaria aphana,,,36587,,,
4724,Catillaria scotinodes,,,36587,,,
4727,Catillaria episema,,,36587,,,
4728,Catillaria atropurpurea,,,36587,,,
4729,Catillaria neuschildii,,,36587,,,
4731,Catillaria globulosa,,,36587,,,
4612,Bryoria nadvornikiana,,,36587,,,
4613,Bryoria smithii,,,36587,,,
4615,Buellia aethalea,,,36587,,,
4616,Buellia arnoldii,,,36587,,,
4618,Buellia coniops,,,36587,,,
4619,Buellia disciformis,,,36587,,,
4620,Buellia erubescens,,,36587,,,
4622,Buellia griseovirens,,,36587,,,
4623,Buellia insignis,,,36587,,,
4625,Buellia leptoclinoides,,,36587,,,
4626,Buellia meiosperma,,,36587,,,
4627,Buellia ocellata,,,36587,,,
4631,Buellia sanguinolenta,,,36587,,,
4632,Buellia saxorum,,,36587,,,
4634,Buellia spuria,,,36587,,,
4637,Buellia uberior,,,36587,,,
4638,Byssoloma leucoblepharum,,,36587,,,
4640,Byssoloma subdiscordans,,,36587,,,
4643,Calicium corynellum,,,36587,,,
4645,Calicium glaucellum,,,36587,,,
4648,Calicium parvum,,,36587,,,
4649,Calicium quercinum,,,36587,,,
4651,Calicium viride,,,36587,,,
4654,Caloplaca aractina,,,36587,,,
4655,Caloplaca arenaria,,,36587,,,
4657,Caloplaca aurantia,,,36587,,,
4660,Caloplaca cerina,,,36587,,,
4662,Caloplaca chalybaea,,,36587,,,
4665,Caloplaca cirrochroa,,,36587,,,
4666,Caloplaca citrina,,,36587,,,
4667,Caloplaca concilians,,,36587,,,
4669,Caloplaca crenulatella,,,36587,,,
4670,Caloplaca dalmatica,,,36587,,,
4671,Caloplaca decipiens,,,36587,,,
4673,Caloplaca flavescens,,,36587,,,
4550,Aspicilia subdepressa,,,36587,,,
4551,Aspicilia tuberculosa,,,36587,,,
4553,Bacidia arnoldiana,,,36587,,,
4554,Bacidia caligans,,,36587,,,
4556,Bacidia egenula,,,36587,,,
4557,Bacidia viridescens,,,36587,,,
4558,Bacidia inundata,,,36587,,,
4560,Bacidia saxenii,,,36587,,,
4561,Bacidia laurocerasi,,,36587,,,
4562,Bacidia biatorina,,,36587,,,
4564,Bacidia absistens,,,36587,,,
4565,Bacidia friesiana,,,36587,,,
4568,Bacidia assulata,,,36587,,,
4570,Bacidia scopulicola,,,36587,,,
4572,Bacidia hegetschweileri,,,36587,,,
4575,Bacidia incompta,,,36587,,,
4576,Bacidia herbarum,,,36587,,,
4578,Bacidia vezdae,,,36587,,,
4581,Bacidia naegelii,,,36587,,,
4583,Bacidia trachona,,,36587,,,
4586,Bacidia fuscoviridis,,,36587,,,
4587,Bacidia sabuletorum,,,36587,,,
4589,Bactrospora dryina,,,36587,,,
4592,Bellemerea alpina,,,36587,,,
4593,Belonia calcicola,,,36587,,,
4595,Belonia nidarosiensis,,,36587,,,
4598,Biatora epixanthoides,,,36587,,,
4600,Biatora sphaeroides,,,36587,,,
4601,Biatora tetramera,,,36587,,,
4604,Biatorella hemisphaerica,,,36587,,,
4605,Biatorella fossarum,,,36587,,,
4607,Blarneya hibernica,,,36587,,,
4608,Brigantiaea fuscolutea,,,36587,,,
4609,Bryonora curvescens,,,36587,,,
4610,Bryophagus gloeocapsa,,,36587,,,
4492,Arthonia ilicinella,,,36587,,,
4493,Arthonia impolita,,,36587,,,
4495,Arthonia intexta,,,36587,,,
4496,Arthonia invadens,,,36587,,,
4497,Arthonia lapidicola,,,36587,,,
4499,Arthonia leucopellaea,,,36587,,,
4500,Arthonia ligniaria,,,36587,,,
4501,Arthonia ligniariella,,,36587,,,
4503,Arthonia peltigerae,,,36587,,,
4504,Arthonia phaeobaea,,,36587,,,
4505,Arthonia punctella,,,36587,,,
4507,Arthonia radiata,,,36587,,,
4509,Arthonia stellaris,,,36587,,,
4511,Arthonia varians,,,36587,,,
4514,Arthopyrenia antecellans,,,36587,,,
4515,Arthopyrenia nitescens,,,36587,,,
4518,Arthopyrenia cinereopruinosa,,,36587,,,
4519,Arthopyrenia fraxini,,,36587,,,
4521,Arthopyrenia punctiformis,,,36587,,,
4524,Arthopyrenia salicis,,,36587,,,
4525,Arthopyrenia subcerasi,,,36587,,,
4527,Arthothelium dictyosporum,,,36587,,,
4529,Arthothelium lirellans,,,36587,,,
4531,Arthothelium orbilliferum,,,36587,,,
4532,Arthothelium ruanum,,,36587,,,
4535,Arthrorhaphis citrinella,,,36587,,,
4537,Arthrorhaphis grisea,,,36587,,,
4538,Aspicilia caesiocinerea,,,36587,,,
4540,Aspicilia contorta,,,36587,,,
4541,Aspicilia cinerea,,,36587,,,
4543,Aspicilia grisea,,,36587,,,
4544,Aspicilia intermutans,,,36587,,,
4545,Aspicilia laevata,,,36587,,,
4547,Aspicilia melanaspis,,,36587,,,
4548,Aspicilia recedens,,,36587,,,
4549,Aspicilia subcircinata,,,36587,,,
4434,Taraxacum xiphoideum,,,36587,,,
4435,Pinus sylvestris var scoticum,,,36587,Vas_1484.1,Pinus sylvestris subsp. scotica,
4436,Polystichum x bichnellii,,,36587,,,
4438,Dryopteris x tavelii,,,36587,,,
4439,Epilobium tetragonum ssp lamyi,,,36587,,,
4440,Lichen spp,lichen spp,,36587,XXX_345,Lichenes,
4442,Absconditella sphagnorum,,,36587,,,
4443,Absconditella trivialis,,,36587,,,
4446,Acarospora glaucocarpa,,,36587,,,
4447,Acarospora heppii,,,36587,,,
4449,Acarospora macrospora,,,36587,,,
4452,Acarospora rufescens,,,36587,,,
4453,Acarospora sinopica,,,36587,,,
4455,Acarospora subrufula,,,36587,,,
4458,Acarospora verruciformis,,,36587,,,
4459,Acrocordia cavata,,,36587,,,
4461,Acrocordia gemmata,,,36587,,,
4464,Adelolecia pilati,,,36587,,,
4466,Agonimia tristicula,,,36587,,,
4467,Agyrium rufum,,,36587,,,
4470,Anisomeridium biforme,,,36587,,,
4472,Aphanopsis coenosa,,,36587,,,
4473,Arctomia delicatula,,,36587,,,
4476,Arthonia anombrophila,,,36587,,,
4478,Arthonia astroidestra,,,36587,,,
4479,Arthonia atlantica,,,36587,,,
4481,Arthonia clemens,,,36587,,,
4483,Arthonia didyma,,,36587,,,
4484,Arthonia elegans,,,36587,,,
4486,Arthonia epiphyscia,,,36587,,,
4487,Arthonia excipienda,,,36587,,,
4488,Arthonia fuscopurpurea,,,36587,,,
4490,Arthonia gelidae,,,36587,,,
4491,Arthonia graphidicola,,,36587,,,
4371,Pseudocyphellaria aurata,,,36587,,,
4373,Pseudocyphellaria norvegica,,,36587,,,
4374,Roccella fuciformis,,,36587,,,
4375,Xanthoria ectaneoides,,,36587,,,
4376,Viola riviniana/reichenbachiana,viol riv/rei,,36587,Vas_9661,Viola reichenbachiana or Viola riviniana,
4378,Poa trivialis/nemoralis,,,36587,,,
4379,Fossombronia sp,,,36587,,,
4381,Iris sp,,,36587,,,
4383,Malva sp,,,36587,,,
4385,Nothofagus sp,,,36587,,,
4390,Polygala sp,,,36587,Vas_4548,Polygala,
4392,Prunus sp,,,36587,Vas_4552,Prunus,
4394,Scirpus sp,,,36587,,,
4396,Scleropodium sp,,,36587,Bry_1237,Scleropodium,
4400,Carex rostrata x c. vesicaria,,,36587,,,
4403,Euphorbia uralensis,,,36587,,,
4404,Gymnadenia conopsea ssp densiflora,,,36587,,,
4406,Lappula squarrosa,,,36587,,,
4409,Pinus nigra (g),,,36587,,,
4411,Sorbus intermedia (g),,,36587,,,
4412,Verbascum x semialbum,,,36587,,,
4415,Vitis vinifera,,,36587,,,
4417,Hieracium tridentata section,,,36587,,,
4419,Althaea hirsuta,,,36587,,,
4420,Alyssum alyssoides,,,36587,,,
4422,Crassula aquatica,,,36587,,,
4423,Epipactis youngiana,,,36587,,,
4425,Absconditella delutula,,,36587,,,
4426,Helianthemum canum ssp levigatum,,,36587,,,
4427,Narcissus obovallaris,,,36587,,,
4429,Taraxacum acutum,,,36587,,,
4430,Taraxacum clovense,,,36587,,,
4431,Taraxacum hygrophilum,,,36587,,,
4311,Quercus cerris (s),,,36587,Vas_1635,Quercus cerris,(s)
4312,Quercus ilex (s),,,36587,,,
4313,Viola lactea x riviniana,,,36587,,,
4314,Sambucus nigra (c),,,36587,Vas_1815,Sambucus nigra,(c)
4316,Cornicularia sp,,,36587,Fun_8342,Cornicularia,
4317,Leptogium cochleatum,,,36587,,,
4319,Eurhynchium sp,eurh sp,,36587,Bry_1146,Eurhynchium,
4320,Leptogium diffractum,,,36587,,,
4321,Leptogium hibernicum,,,36587,,,
4322,Aulacomnium sp,,,36587,,,
4326,Leptogium jurassianum,,,36587,,,
4328,Green alga (aquatic),,,36587,,,
4331,Senecio x ostenfeldii,,,36587,,,
4333,Blue-green alga,,,36587,,,
4334,Trentepohlia sp,,,36587,,,
4337,Drosera sp,,,36587,,,
4339,Ranunculus x levenensis,,,36587,,,
4340,Cratoneuron commutatum falcatum,,,36587,,,
4342,Cladonia alcicornis,,,36587,,,
4343,Leptogium teretiusculum,,,36587,,,
4346,Nephroma resupinatum,,,36587,,,
4348,Ochrolechia inaequatula,,,36587,,,
4351,Ochrolechia pallescens,,,36587,Fun_8718,Ochrolechia pallescens,
4352,Ochrolechia subviridis,,,36587,,,
4354,Pannaria leucophaea,,,36587,,,
4357,Parmelia robusta,,,36587,,,
4359,Parmelia exasperata,,,36587,,,
4361,Parmelia elegantula,,,36587,,,
4362,Parmelia septentrionalis,,,36587,,,
4363,Parmelia pulla,,,36587,,,
4365,Peltigera ponojensis,,,36587,,,
4366,Peltigera lactucifolia,,,36587,Fun_8782,Peltigera lactucifolia,
4367,Peltigera neckeri,,,36587,,,
4369,Peltigera degenii,,,36587,,,
4370,Peltigera scabrosa,,,36587,,,
4248,Zygodon baumgartneri,,,36587,,,
4250,Adelanthus lindenbergianus,,,36587,,,
4251,Calypogeia integristipula,,,36587,,,
4253,Cephaloziella baumgartneri,,,36587,,,
4254,Cephaloziella calyculata,,,36587,,,
4255,Cephaloziella dentata,,,36587,,,
4257,Cephaloziella integerrima,,,36587,,,
4258,Jungermannia leiantha,,,36587,,,
4259,Lejeunea flava,,,36587,,,
4261,Lejeunea holtii,,,36587,,,
4264,Lophozia capitata,,,36587,,,
4265,Marchesinia alpestris,,,36587,,,
4268,Radula holtii,,,36587,,,
4270,Scapania lingulata,,,36587,,,
4272,Southbya tophacea,,,36587,,,
4273,Sphaerocarpos texanus,,,36587,,,
4277,Sorbus hybrida,,,36587,,,
4278,Sorbus latifolia,,,36587,,,
4280,Sorbus rupicola,,,36587,,,
4283,Mentha x villosa,,,36587,,,
4285,Juncus x diffusus,,,36587,,,
4289,Pinguicula grandiflora,,,36587,,,
4290,Aira sp,,,36587,,,
4295,Lempholemma cladodes,,,36587,,,
4296,Avena sp,,,36587,,,
4298,Lempholemma intricatum,,,36587,,,
4299,Lempholemma chalazanum,,,36587,,,
4300,Secale cereale,,,36587,,,
4302,Laurus nobilis,,,36587,,,
4303,Ligustrum ovalifolium,,,36587,,,
4304,Viburnum lantana (g),,,36587,Vas_2184,Viburnum lantana,(g)
5252,Pertusaria ophthalmiza,,,36587,,,
5253,Pertusaria oculata,,,36587,,,
5255,Pertusaria pertusa,,,36587,,,
5258,Pertusaria pustulata,,,36587,,,
5259,Pertusaria velata,,,36587,,,
5261,Petractis clausa,,,36587,,,
5262,Phaeocalicium populneum,,,36587,,,
5265,Phaeographis smithii,,,36587,,,
5151,Micrarea myriocarpa,,,36587,,,
5152,Micrarea subnigrata,,,36587,,,
5154,Microcalicium ahlneri,,,36587,,,
5155,Microcalicium arenarium,,,36587,,,
5157,Miriquidica complanata,,,36587,,,
5158,Miriquidica garovaglii,,,36587,,,
5159,Miriquidica griseoatra,,,36587,,,
5160,Miriquidica leucophaea,,,36587,,,
5162,Miriquidica nigroleprosa,,,36587,,,
5163,Mniacea jungermanniae,,,36587,,,
5165,Mosigia illita,,,36587,,,
5166,Mosigia intercedens,,,36587,,,
5167,Mycoblastus affinis,,,36587,,,
5169,Mycoblastus fucatus,,,36587,,,
5170,Mycoblastus sanguinarius,,,36587,,,
5172,Mycocalicium subtile,,,36587,,,
5173,Mycoglaena acuminans,,,36587,,,
5175,Mycomicrothelia atlantica,,,36587,,,
5178,Mycoporum hippocastani,,,36587,,,
5179,Mycoporum guercus,,,36587,,,
5181,Omphalina cupulatoides,,,36587,,,
5182,Omphalina ericetorum,,,36587,,,
5185,Omphalina luteovitellina,,,36587,,,
5187,Omphalina pseudoandrosacea,,,36587,,,
5190,Opegrapha atra,,,36587,,,
5191,Opegrapha brevis,,,36587,,,
5193,Opegrapha corticola,,,36587,,,
5196,Opegrapha gyrocarpa,,,36587,,,
5197,Opegrapha herbarum,,,36587,,,
5199,Opegrapha mougeotii,,,36587,,,
5202,Opegrapha ochrocheila,,,36587,,,
5203,Opegrapha parasitica,,,36587,,,
5205,Opegrapha pertusariicola,,,36587,,,
5091,Leptorhaphis epidermidis,,,36587,,,
5093,Leucocarpia biatorella,,,36587,,,
5094,Leucocarpopsis devensis,,,36587,,,
5095,Lichenothelia convexa,,,36587,,,
5097,Lopadium disciforme,,,36587,,,
5098,Lopadium pezizoideum,,,36587,,,
5099,Macentina abscondita,,,36587,,,
5101,Massalongia carnosa,,,36587,,,
5102,Megalaria grossa,,,36587,,,
5103,Megalospora tuberculosa,,,36587,,,
5105,Melaspilea amota,,,36587,,,
5106,Melaspilea atroides,,,36587,,,
5107,Melaspilea constrictella,,,36587,,,
5109,Melaspilea granitophila,,,36587,,,
5110,Melaspilea interjecta,,,36587,,,
5111,Melaspilea leciographoides,,,36587,,,
5113,Melaspilea lentiginosula,,,36587,,,
5115,Melaspilea proximella,,,36587,,,
5116,Micrarea prasina,,,36587,,,
5119,Micrarea denigrata,,,36587,,,
5121,Micrarea globulosella,,,36587,,,
5122,Micrarea synotheoides,,,36587,,,
5126,Micrarea botryoides,,,36587,,,
5127,Micrarea contexta,,,36587,,,
5129,Micrarea ternaria,,,36587,,,
5132,Micrarea cinerea,,,36587,,,
5134,Micrarea granulans,,,36587,,,
5135,Micrarea stipitata,,,36587,,,
5138,Micrarea assimilata,,,36587,,,
5140,Micrarea submoestula,,,36587,,,
5143,Micrarea viridiatra,,,36587,,,
5144,Micrarea bauschiana,,,36587,,,
5146,Micrarea tuberculata,,,36587,,,
5149,Micrarea lutulata,,,36587,,,
5031,Lecidea confluens,,,36587,,,
5032,Lecidea lichenicola,,,36587,,,
5034,Lecidea lithophila,,,36587,,,
5035,Lecidea matildae,,,36587,,,
5037,Lecidea nigrogrisea,,,36587,,,
5038,Lecidea nylanderi,,,36587,,,
5039,Lecidea paraclitica,,,36587,,,
5041,Lecidea phaeops,,,36587,,,
5042,Lecidea plana,,,36587,,,
5044,Lecidea punctum,,,36587,,,
5045,Lecidea pycnocarpa,,,36587,,,
5046,Lecidea sarcogynoides,,,36587,,,
5048,Lecidea tornoensis,,,36587,,,
5049,Lecidea turgidula,,,36587,,,
5050,Lecidea umbonella,,,36587,,,
5053,Lecidella carpathica,,,36587,,,
5055,Lecidella pulveracea,,,36587,,,
5058,Lecidella stigmatea,,,36587,,,
5060,Lecidella wulfenii,,,36587,,,
5061,Lecidella viridans,,,36587,,,
5064,Lempholemma botryosum,,,36587,,,
5066,Lempholemma intricatum,,,36587,,,
5067,Lempholemma myriococcum,,,36587,,,
5070,Lepraria caesioalba,,,36587,,,
5072,Lepraria frigida,,,36587,,,
5074,Lepraria lobificans,,,36587,,,
5077,Leproloma cacuminum,,,36587,,,
5078,Leproloma diffusum,,,36587,,,
5081,Leproplaca chrysodeta,,,36587,,,
5083,Leptogium cochleatum,,,36587,,,
5084,Leptogium cyanescens,,,36587,,,
5087,Leptogium juressianum,,,36587,,,
5089,Leptogium subtile,,,36587,,,
5090,Leptorhaphis atomaria,,,36587,,,
4968,Lecanora leptacina,,,36587,,,
4969,Lecanora marginata,,,36587,,,
4970,Lecanora muralis,,,36587,,,
4972,Lecanora pallida,,,36587,,,
4973,Lecanora piniperda,,,36587,,,
4975,Lecanora polytropa,,,36587,,,
4976,Lecanora populicola,,,36587,,,
4977,Lecanora praepostera,,,36587,,,
4979,Lecanora pulicaris,,,36587,,,
4980,Lecanora quercicola,,,36587,,,
4981,Lecanora rugosella,,,36587,,,
4983,Lecanora saligna,,,36587,,,
4984,Lecanora salina,,,36587,,,
4986,Lecanora sarcopisioides,,,36587,,,
4987,Lecanora soralifera,,,36587,,,
4988,Lecanora stenotropa,,,36587,,,
4991,Lecanora subaurea,,,36587,,,
4992,Lecanora subcarnea,,,36587,,,
4994,Lecanora sublivescens,,,36587,,,
4997,Lecanora symmicta,,,36587,,,
4998,Lecanora tenera,,,36587,,,
5002,Lecidea antiloga,,,36587,,,
5004,Lecidea atrofulva,,,36587,,,
5005,Lecidea auriculata,,,36587,,,
5009,Lecidea botryosa,,,36587,,,
5010,Lecidea caesioatra,,,36587,,,
5012,Lecidea cinnabarina,,,36587,,,
5015,Lecidea endomelaena,,,36587,,,
5016,Lecidea erratica,,,36587,,,
5019,Lecidea fuscoatra,,,36587,,,
5021,Lecidea gyrizans,,,36587,,,
5023,Lecidea hypnorum,,,36587,,,
5026,Lecidea inquinans,,,36587,,,
5028,Lecidea insularis,,,36587,,,
4905,Lecanactis hemisphaerica,,,36587,,,
4906,Lecanactis homalotropa,,,36587,,,
4908,Lecanactis lyncea,,,36587,,,
4909,Lecanactis premnea,,,36587,,,
4910,Lecanactis subabietina,,,36587,,,
4912,Lecania atrynoides,,,36587,,,
4913,Lecania baeomma,,,36587,,,
4914,Lecania chlorotiza,,,36587,,,
4916,Lecania cyrtellina,,,36587,,,
4917,Lecania coeruleorubella,,,36587,,,
4919,Lecania erysibe,,,36587,,,
4920,Lecania fuscella,,,36587,,,
4921,Lecania hutchinsiae,,,36587,,,
4923,Lecania inundata,,,36587,,,
4924,Lecania nylanderiana,,,36587,,,
4925,Lecania olivacella,,,36587,,,
4928,Lecania turicensis,,,36587,,,
4930,Lecanora actophila,,,36587,,,
4933,Lecanora albescens,,,36587,,,
4935,Lecanora andrewii,,,36587,,,
4936,Lecanora argentata,,,36587,,,
4939,Lecanora caesiosora,,,36587,,,
4941,Lecanora carpinea,,,36587,,,
4942,Lecanora cenisia,,,36587,,,
4945,Lecanora cinereofusca,,,36587,,,
4947,Lecanora confusa,,,36587,,,
4949,Lecanora conizaeoides,,,36587,,,
4952,Lecanora epanora,,,36587,,,
4953,Lecanora epibryon,,,36587,,,
4955,Lecanora farinaria,,,36587,,,
4958,Lecanora fuscescens,,,36587,,,
4960,Lecanora gisleriana,,,36587,,,
4963,Lecanora horiza,,,36587,,,
4964,Lecanora intricata,,,36587,,,
4966,Lecanora jamesii,,,36587,,,
4846,Fuscidea pusilla,,,36587,,,
4847,Fuscidea recensa,,,36587,,,
4849,Gomphillus calycioides,,,36587,,,
4850,Graphina anguina,,,36587,,,
4852,Graphina ruiziana,,,36587,,,
4853,Graphis alboscripta,,,36587,,,
4854,Graphis elegans,,,36587,,,
4855,Graphis scripta,,,36587,,,
3918,Rubus lindleianus (sil),,,36587,,,
3919,Rubus lusaticus (app),,,36587,,,
3922,Rubus macrostachys (app),,,36587,,,
3924,Rubus majusculus (sil),,,36587,,,
3925,Rubus melanoxylon (app),,,36587,,,
3928,Rubus mercieri (sil),,,36587,,,
3930,Rubus mucronatoides (app),,,36587,,,
3932,Rubus muenteri (sil),,,36587,,,
3934,Rubus nessensis,,,36587,,,
3936,Rubus nemorensis (sil),,,36587,,,
3937,Rubus obscurus (app),,,36587,,,
3941,Rubus pallidus (app),,,36587,,,
3942,Rubus pedatifolius (sil),,,36587,,,
3944,Rubus pilocarpus (app),,,36587,,,
3947,Rubus polyanthemus (sil),,,36587,,,
3948,Rubus pygmaeopsis (app),,,36587,,,
3950,Rubus questieri (sil),,,36587,,,
3953,Rubus rosaceus (app),,,36587,,,
3954,Rubus rudis (app),,,36587,,,
3955,Rubus rufescens (app),,,36587,,,
3957,Rubus scaber (app),,,36587,,,
3958,Rubus schlechtendalii (sil),,,36587,,,
3959,Rubus schleicheri (app),,,36587,,,
3961,Rubus sciocharis (sil),,,36587,,,
3962,Rubus scissus (sub),,,36587,,,
3963,Rubus selmeri (sil),,,36587,,,
3964,Rubus septentrionalis (sil),,,36587,,,
3966,Rubus silesiacus (sil),,,36587,,,
3967,Rubus silvaticus (sil),,,36587,,,
3857,Rubus boraeanus (app),,,36587,,,
3859,Rubus caliculatus (app),,,36587,,,
3860,Rubus cardiophyllus (sil),,,36587,,,
3861,Rubus chaerophyllus (sil),,,36587,,,
3863,Rubus chlorothyrsos (sil),,,36587,,,
3864,Rubus condensatus (app),,,36587,,,
3865,Rubus conspicuus (app),,,36587,,,
3867,Rubus cruentatus (app),,,36587,,,
3870,Rubus danicus (sil),,,36587,,,
3871,Rubus discolor (dis),,,36587,,,
3873,Rubus dumnoniensis (sil),,,36587,,,
3875,Rubus echinatus (app),,,36587,,,
3877,Rubus entomodontos (app),,,36587,,,
3878,Rubus eriostachys (app),,,36587,,,
3882,Rubus flexuosus (app),,,36587,,,
3883,Rubus foliosus (app),,,36587,,,
3885,Rubus fuscus (app),,,36587,,,
3888,Rubus geniculatus (dis),,,36587,,,
3889,Rubus glandulosus (app),,,36587,,,
3891,Rubus granulatus (app),,,36587,,,
3894,Rubus guentheri (app),,,36587,,,
3895,Rubus hartmanii (app),,,36587,,,
3898,Rubus helveticus (app),,,36587,,,
3899,Rubus hirtus (app),,,36587,,,
3900,Rubus hirsutus (app),,,36587,,,
3902,Rubus humifusus (app),,,36587,,,
3903,Rubus hypomalacus (sil),,,36587,,,
3904,Rubus incultus,,,36587,,,
3906,Rubus infestans (app),,,36587,,,
3907,Rubus inopacatus (app),,,36587,,,
3908,Rubus inserticatus (app),,,36587,,,
3910,Rubus laciniatus (sil),,,36587,,,
3911,Rubus langei (sil),,,36587,,,
3912,Rubus lasiothyrsus (sil),,,36587,,,
3798,Polygonum rurivagum,,,36587,,,
3799,Polypogon monspeliensis,,,36587,,,
3800,Populus deltoides,,,36587,,,
3802,Potamogeton acutifolius,,,36587,,,
3804,Potamogeton rutilus,,,36587,,,
3807,Potentilla rupestris,,,36587,,,
3808,Prunus cerasifera,,,36587,,,
3810,Puccinellia rupestris,,,36587,,,
3813,Pulmonaria obscura,,,36587,,,
3814,Pyracantha coccinea,,,36587,,,
3816,Pyrus pyraster,,,36587,,,
3819,Rapistrum perenne,,,36587,,,
3820,Reseda alba,,,36587,,,
3822,Rhinanthus angustifolius,,,36587,,,
3825,Rhynchospora fusca,,,36587,,,
3827,Roemeria hybrida,,,36587,,,
3828,Rorippa prostrata,,,36587,,,
3830,Rosa x andegavensis,,,36587,,,
3832,Rosa elliptica,,,36587,,,
3836,Rosa rugosa,,,36587,,,
3837,Rosa x scabriuscula,,,36587,,,
3840,Rubus abietinus (app),,,36587,,,
3842,Rubus adscitus (app),,,36587,,,
3843,Rubus affinus (sub),,,36587,,,
3844,Rubus alteriflorus (sil),,,36587,,,
3846,Rubus analogus (app),,,36587,,,
3847,Rubus angustifrons (app),,,36587,,,
3849,Rubus apricus (app),,,36587,,,
3850,Rubus arrhenii (sil),,,36587,,,
3851,Rubus atrocaulis (sil),,,36587,,,
3852,Rubus axillaris (sil),,,36587,,,
3854,Rubus bertramii (sub),,,36587,,,
3855,Rubus bifrons (dis),,,36587,,,
3856,Rubus bloxamii (app),,,36587,,,
3739,Mentha x smithiana,,,36587,,,
3740,Mespilus germanica,,,36587,,,
3742,Muscari comosum,,,36587,,,
3744,Myosotis nemorosa,,,36587,,,
3745,Myosurus minimus,,,36587,,,
3747,Myriophyllum heterophyllum,,,36587,,,
3749,Narcissus poeticus,,,36587,,,
3752,Oenothera rubricaulis,,,36587,,,
3754,Onoclea sensibilis,,,36587,,,
3755,Ophioglossum azoricum,,,36587,,,
3758,Orobanche crenata,,,36587,,,
3760,Orobanche caryophyllacea,,,36587,,,
3762,Orobanche purpurea,,,36587,,,
3764,Orobanche reticulata,,,36587,,,
3766,Oxalis debilis,,,36587,,,
3767,Oxalis exilis,,,36587,,,
3769,Oxalis latifolia,,,36587,,,
3772,Paeonia mascula,,,36587,,,
3774,Parthenocissus quinquefolia,,,36587,,,
3776,Petasites japonicus,,,36587,,,
3778,Petrorhagia saxifraga,,,36587,,,
3779,Petroselinum segetum,,,36587,,,
3781,Phlomis fruticosa,,,36587,,,
3782,Phormium tenax,,,36587,,,
3783,Physalis alkekengi,,,36587,,,
3785,Physospermum cornubiense,,,36587,,,
3786,Phyteuma spicatum,,,36587,,,
3787,Aristolochia clematitis,,,36587,,,
3789,Pittosporum crassifolium,,,36587,,,
3790,Platanus hybrida,,,36587,,,
3791,Poa flabellata,,,36587,,,
3793,Polycarpon tetraphyllum var diphyllum,,,36587,,,
3794,Ranunculus glacialis,,,36587,,,
3795,Polygonatum verticillatum,,,36587,,,
3796,Polygonum cognatum,,,36587,,,
3673,Iris germanica,,,36587,,,
3674,Iris spuria,,,36587,,,
3675,Iris versicolor,,,36587,,,
3677,Ixia paniculata,,,36587,,,
3679,Juncus capitatus,,,36587,,,
3682,Juncus minutulus,,,36587,,,
