"Plot_ID","Species_richness","Species_diversity","Sitecode","Year","Eastings","Northings","Date","BAP_broad","BAP_priority","NVC_FIRST","Light","Wetness","pH","Fertility","Competition","Stress","Ruderals","NVC_subgroup","NVC_group","NVC_habitat","Vegetation_height","STD_HEIGHT","Litter","Bare_ground"
"16",23,0.942399730367374,"B36",2020,469831.072,441169.13,2020-06-23,"Neutral Grassland","Lowland Meadows","MG4d:59.74",7.3,6.5,6,4.9,3.06,2.22,2.85,"MG4d","MG4","MG",14.88,3.15,0,0
"17",14,0.898955223880597,"B36",2020,469538.148,441035.222,2020-06-23,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:55.92",7,8.3,6.9,5.9,4.24,1.17,1.71,"MG16","MG16","MG",24.08,5.32228021309163,0,0
"18",18,0.91391277323112,"B36",2020,469724.572,440808.847,2020-06-23,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:52.91",7,8.1,6.8,5.6,4.15,1.52,1.83,"MG15a","MG15","MG",16.48,3.0155154341063,0,0
"19",20,0.927383616339783,"B36",2020,469568.542,440725.846,2020-06-23,"Neutral Grassland","Lowland Meadows","MG4d:58.23",7.1,7.4,6.7,5.8,3.57,1.82,2.41,"MG4d","MG4","MG",17.28,3.85972796968906,0,0
"20",17,0.918220180545911,"B36",2020,469268.262,440906.356,2020-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:52.91",6.6,6.3,4.7,4.3,3.09,2.71,2.48,"MG15a","MG15","MG",11.096,2.33853230324777,0,0
"21",20,0.925584415584416,"B36",2020,469276.959,440765.33,2020-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:55.67",7,6.4,5.9,5.6,3.12,1.6,2.84,"MG15a","MG15","MG",7.536,1.33787144374936,0,0
"22",9,0.838447416732232,"B36",2020,469314.358,440456.353,2020-06-19,"Fen, Marsh And Swamp","Lowland Fens","MG13v2:51.76",7.9,7.4,6,5.9,2.99,1.13,2.96,"MG13v2","MG13v2","MGv",11.944,2.66365663452831,0,0
"23",20,0.933296172426607,"B36",2020,469578.556,440035.816,2020-06-19,"Neutral Grassland","Lowland Meadows","MG4d:56.60",7,7.6,6.6,5.5,3.5,1.63,2.46,"MG4d","MG4","MG",21.064,3.32301068310049,0,0
"24",19,0.937384983437615,"B36",2020,469861.728,439876.025,2020-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:52.99",6.8,7.3,5.9,5.6,3.36,1.71,2.42,"MG16","MG16","MG",12.216,3.54079557915073,0,0
"25",24,0.942158890676473,"B36",2020,469734.827,439729.516,2020-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:51.78",7.2,7.1,6.2,5.1,3.06,1.97,2.76,"MG16","MG16","MG",15.744,17.6300189071557,0,0
"26",20,0.932884155618344,"B36",2020,469659.45,439724.158,2020-06-19,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG4d:45.78",7,7.6,5.8,4.8,2.92,2.18,2.97,"MG4d","MG4","MG",11.784,2.44159783748266,0,0
"27",23,0.930344541303445,"B36",2020,469672.219,439060.088,2020-06-22,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:56.98",7,6.7,6.7,5.8,3.28,1.24,2.7,"MG16","MG16","MG",12.1,3.39423530906938,0,0
"28",21,0.936478087649402,"B36",2020,469674.544,439031.593,2020-06-22,"Neutral Grassland","Lowland Meadows","MG4d:47.62",7,8.1,6.4,5.1,3.77,1.99,1.51,"MG4d","MG4","MG",13.4,3.82426463519459,0,0
"29",13,0.872120442590241,"B36",2020,469850.174,439054.926,2020-06-22,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:62.31",7,6.8,6.9,5.9,3.21,1.11,2.78,"MG16","MG16","MG",13.8,3.04480431774085,0,0
"30",20,0.893433702158534,"B36",2020,469799.474,438967.648,2020-06-22,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:66.01",7,6.5,6.9,6,3.19,1.08,2.8,"MG16","MG16","MG",15.6,2.90832139443586,0,0
"31",21,0.916852471200297,"B36",2020,469690.507,437931.205,2020-06-24,"Neutral Grassland","Lowland Meadows","MG4d:57.77",7,6.1,5.6,5.4,3.65,2.22,2.19,"MG4d","MG4","MG",15.8,3.947573094109,0,0
"32",17,0.893540895110163,"B36",2020,469651.431,437925.109,2020-06-24,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:47.08",7,7.7,5.1,4.3,3.02,2.53,2.97,"MG16","MG16","MG",11.46,3.46386104417214,0,8
"33",15,0.871309246309246,"B36",2020,469489.988,437940.641,2020-06-24,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:51.95",6.8,6.7,6.3,6.1,3.03,1.24,2.97,"MG16","MG16","MG",4.8,1.63299316185545,0,21
"34",14,0.894732904384259,"B36",2020,469374.134,437953.431,2020-06-24,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:55.66",7,7,6.7,6.1,3.47,1.09,2.53,"MG16","MG16","MG",17.4,3.66856011717586,0,0
"35",29,0.938979963570127,"B36",2020,469722.832,437714.108,2020-06-24,"Neutral Grassland","Lowland Meadows","MG4d:59.09",7,6.4,6.6,5.8,3.18,1.34,2.81,"MG4d","MG4","MG",14.84,2.91089905928277,0,0
"36",20,0.921084719309369,"B36",2020,469694.02,437712.038,2020-06-24,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:63.49",7.2,7.7,6.6,5.9,3.78,1.15,2.2,"MG16","MG16","MG",21.72,5.039593237554,0,0
"37",19,0.91715569653714,"B36",2020,469626.059,437623.359,2020-06-24,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:62.24",7.6,9,6.2,4.8,3.29,2.33,2.08,"MG16","MG16","MG",23.32,6.84634939219435,0,0
"38",21,0.93534925526451,"B36",2020,469662.201,436951.842,2020-06-15,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:37.97",6.9,5.7,6.1,6.4,3.65,1.96,2.3,"MG15a","MG15","MG",18.928,17.4170299802617,0,0
"39",15,0.88921568627451,"B36",2020,469633.978,436945.852,2020-06-16,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:47.66",7,5.4,6,6.7,3.77,1.89,2.22,"MG15a","MG15","MG",19.976,16.987502268825,0,0
"40",11,0.865391826021747,"B36",2020,469659.071,436912.778,2020-06-15,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG15a:40.55",7,5.5,6,6.7,3.78,1.9,2.22,"MG15a","MG15","MG",14.904,3.72798873388856,1,0
"41",21,0.918641208496281,"B36",2020,469709.235,436824.248,2020-06-15,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:39.06",6.8,7.6,6.1,5.1,3.51,2.1,2.24,"MG16","MG16","MG",13.264,3.21673747763165,0,0
"42",13,0.892218559584457,"B36",2020,469817.332,436760.183,2020-06-15,"Neutral Grassland","Lowland Meadows","MG15a:57.54",7,5.4,6.2,6.6,3.63,1.76,2.33,"MG15a","MG15","MG",12.728,5.37722977005818,4,0
"43",10,0.851659336265494,"B36",2020,470361.152,436441.465,2020-06-16,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MC9e:37.81",6.5,6.1,4.8,4,2.91,2.97,2.56,"MC9e","MC9","MC",12.092,3.15567214182124,25,0
"44",16,0.908505858782102,"B36",2020,470422.65,436415.282,2020-06-16,"Neutral Grassland","Lowland Meadows","MG4c:51.14",6.9,6.6,5.7,4.6,3.02,2.81,2.34,"MG4c","MG4","MG",13.552,3.04495758043797,0,0
"45",23,0.92494863893169,"B36",2020,470462.24,436431.064,2020-06-16,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG4d:53.32",6.6,7.4,5.4,4.5,3.37,2.51,2,"MG4d","MG4","MG",27.352,9.57871424913942,0,0
"46",15,0.899379182455857,"B36",2020,470543,436358.972,2020-06-16,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:48.60",7,8.3,6.4,4.6,2.71,2.79,2.42,"MG16","MG16","MG",23.928,5.66425340770226,0,0
"47",22,0.925630328314892,"B36",2020,470578.541,436373.595,2020-06-16,"Neutral Grassland","Lowland Meadows","MG4d:63.76",7.1,6.6,6.6,5.4,3.15,1.47,2.74,"MG4d","MG4","MG",14.48,3.45651558654087,0,0
"48",17,0.912368401120957,"B36",2020,470562.826,436289.395,2020-06-17,"Neutral Grassland","Lowland Meadows","MG4d:56.26",7,6.6,5.5,4.7,3.08,2.08,2.8,"MG4d","MG4","MG",10.596,2.00239023835682,5,0
"49",14,0.878436426116838,"B36",2020,470592.705,436313.742,2020-06-17,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:51.44",7,7.8,6.7,6.4,4.51,1.3,1.37,"MG16","MG16","MG",22.536,7.53247856507626,25,0
"50",13,0.871501998857796,"B36",2020,470647.863,436227.418,2020-06-17,"Neutral Grassland","Coastal and Floodplain Grazing Marsh","MG16:55.25",7,7.9,6.8,6.3,4.23,1.49,1.48,"MG16","MG16","MG",10.444,2.48077272907724,16,0
"1",10,0.871712292002147,"B14",2011,554317,101738,2011-09-15,"Scrub","Not a priority habitat","W25b:28.91",6.3,4.8,5.5,4.4,2.52,3.47,1.97,"W25b","W25","W",11.82,4.32743187891695,1,0
"2",32,0.94873031635693,"B14",2011,554339,101572,2011-09-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:36.94",6.6,4.7,6.1,4.5,2.46,3.44,1.76,"CG6","CG6","CG",10.36,7.99025448072004,0,1
"3",28,0.949673012173012,"B14",2011,554950,101564,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:55.56",7.2,4.7,5.6,3.4,2.25,3.67,2.22,"CG2a","CG2","CG",2.24,0.561248608016091,0,0
"4",35,0.950491807407967,"B14",2011,554867,101469,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:55.80",7.1,4.9,5.8,3.7,2.35,3.51,2.28,"CG6","CG6","CG",2.22,0.708284312029193,0,0
"5",26,0.933539702640589,"B14",2011,554302,101665,2011-09-15,"Neutral Grassland","Not a priority habitat","MG1e:38.40",6.3,5,5.8,4.7,2.51,3.36,1.9,"MG1e","MG1","MG",8.42,2.99193359997622,0,1
"6",31,0.945394065145078,"B14",2011,554626,101709,2011-09-14,"Acid Grassland","Lowland Acid Grassland","U4c:46.53",7,4.8,4.9,3.1,2.09,3.89,1.75,"U4c","U4","U",6.02,2.32056027717446,0,1
"7",34,0.951891182436463,"B14",2011,554538,101697,2011-09-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG2d:47.39",7,4.8,5.8,3.5,2.38,3.56,1.71,"CG2d","CG2","CG",28.92,26.763890474543,1,1
"8",30,0.945578231292517,"B14",2011,553944,101706,2011-09-16,"Acid Grassland","Not a priority habitat","MC9c:46.56",7,4.9,5.9,4.6,2.68,3.2,2.46,"MC9c","MC9","MC",3.16,1.05790673817056,0,1
"9",18,0.875140607424072,"B14",2011,554350,102016,2011-09-15,"Neutral Grassland","Not a priority habitat","MG9b:36.00",6.4,5.4,5.5,5.2,2.98,2.63,2.94,"MG9b","MG9","MG",7.38,6.2803927690339,0,0
"10",43,0.961736389196558,"B14",2011,555004,101640,2011-09-12,"Calcareous Grassland","Lowland Calcareous Grassland","CG2:57.40",7.1,4.7,6.1,3.5,2.06,3.8,1.85,"CG2","CG2","CG",3.92,2.03449420413691,0,0
"11",35,0.952240150939146,"B14",2011,554017,101797,2011-09-15,"Acid Grassland","Lowland Acid Grassland","U1d:36.44",6.8,4.8,5.4,3.8,2.08,2.94,2.69,"U1d","U1","U",2.26,0.614410286372226,0,1
"12",42,0.954743908736679,"B14",2011,554407,101690,2011-09-15,"Calcareous Grassland","Lowland Calcareous Grassland","CG3:53.43",6.9,4.6,6.4,3.3,1.89,3.98,1.72,"CG3","CG3","CG",4.36,1.47563545633737,0,1
"13",35,0.951696451696452,"B14",2011,555077,101731,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:55.42",7.2,4.7,6,3.8,2.52,3.33,2.45,"CG6a","CG6","CG",2.28,0.578791845139511,0,1
"14",20,0.914647184604419,"B14",2011,554161,101857,2011-09-15,"Scrub","Not a priority habitat","W23b:33.49",6.3,4.9,6.5,5.2,2.52,3.4,2.24,"W23b","W23","W",9,3.30403793359983,0,1
"15",18,0.894039233507536,"B14",2011,554591,101681,2011-09-16,"Neutral Grassland","Not a priority habitat","OV23c:44.48",7,5.1,6.1,4.6,2.89,2.7,3.08,"OV23c","OV23","OV",5.26,2.06215906273013,0,1
"16",26,0.941844520234872,"B14",2011,554981,101695,2011-09-12,"Neutral Grassland","Not a priority habitat","MG6b:39.24",6.7,4.9,5.7,5,2.6,2.56,2.55,"MG6b","MG6","MG",5.28,1.91528936020992,1,1
"17",35,0.94836432866662,"B14",2011,554909,101738,2011-09-12,"Dwarf Shrub Heath","Lowland Heathland","H7b:45.93",6.8,5,5,3.4,2.19,3.6,2.17,"H7b","H7","H",4,0,0,1
"18",36,0.955269944615905,"B14",2011,553818,101574,2011-09-16,"Neutral Grassland","Not a priority habitat","MG1d:53.22",6.7,5.2,6.1,5.2,2.9,2.94,2.21,"MG1d","MG1","MG",18.42,14.5485394455938,0,1
"19",21,0.91810570381999,"B14",2011,554961,101780,2011-09-12,"Scrub","Not a priority habitat","W23b:46.28",6.8,5,5,4.1,2.66,3.08,2.71,"W23b","W23","W",4.36,1.77082843136576,0,1
"20",20,0.901450950179764,"B14",2011,554497,101515,2011-09-14,"Dwarf Shrub Heath","Lowland Heathland","H8c:40.14",6.9,4.9,4.3,2.8,2.35,3.61,1.24,"H8c","H8","H",7.94,2.68995043324841,0,1
"21",22,0.924392179496429,"B14",2011,554013,101746,2011-09-16,"Neutral Grassland","Not a priority habitat","MG1d:41.72",6.3,5.4,6.1,5.2,2.77,3.11,1.99,"MG1d","MG1","MG",11.84,7.43124036304393,0,0
"22",19,0.903664459161148,"B14",2011,554594,101591,2011-09-14,"Dwarf Shrub Heath","Lowland Heathland","H7e:37.68",6.9,5,4.8,3.2,2.76,3.2,1.5,"H7e","H7","H",20.24,10.4653396186332,0,1
"23",36,0.951225071225071,"B14",2011,554625,101701,2011-09-14,"Calcareous Grassland","Lowland Calcareous Grassland","CG2:49.98",7.1,4.7,5.4,3.1,2.02,3.96,1.8,"CG2","CG2","CG",4.58,2.45662369930765,0,0
"24",31,0.944455159112825,"B14",2011,555112,101665,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:54.85",7.3,4.6,6.1,3.7,2.38,3.41,2.33,"CG6","CG6","CG",3,0,0,1
"25",16,0.896084223282587,"B14",2011,554167,101991,2011-09-16,"Acid Grassland","Not a priority habitat","U4b:49.38",7.3,5,5.6,4.7,2.99,2.79,2.95,"U4b","U4","U",3.46,1.63885122367265,0,1
"26",15,0.890616735427907,"B14",2011,554112,101980,2011-09-15,"Acid Grassland","Not a priority habitat","U4b:40.33",7.2,5.1,5.6,4.8,2.95,2.94,2.89,"U4b","U4","U",2.46,0.644204936336256,0,1
"27",36,0.954004727399543,"B14",2011,554983,101535,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG2:58.21",7.2,4.6,5.9,3.3,2.09,3.75,2.11,"CG2","CG2","CG",2.42,1.0770329614269,0,0
"28",28,0.933685224749696,"B14",2011,553951,101848,2011-09-16,"Neutral Grassland","Not a priority habitat","MG1d:42.21",6.7,4.4,6.6,4,2.58,3.32,1.75,"MG1d","MG1","MG",14.02,7.1055729302194,1,1
"29",37,0.951759441318055,"B14",2011,554839,101761,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG10a:41.95",7,4.8,5.7,3.7,2.39,3.55,1.75,"CG10a","CG10","CG",5.54,2.46187597846304,1,0
"30",18,0.902579979360165,"B14",2011,554959,101822,2011-09-13,"Scrub","Not a priority habitat","W23b:41.14",6.5,4.9,4.8,3.7,2.39,3.38,2.02,"W23b","W23","W",9.9,4.98330546257535,1,1
"31",41,0.966003787878788,"B14",2011,555038,101483,2011-09-14,"Calcareous Grassland","Lowland Calcareous Grassland","CG3a:56.44",7.2,4.6,6.4,3.3,2.3,3.47,2.23,"CG3a","CG3","CG",2.64,0.743303437365926,0,0
"32",28,0.943769712375842,"B14",2011,554833,101649,2011-09-13,"Dwarf Shrub Heath","Lowland Heathland","H6a:40.95",7,4.9,4.3,3.1,2.25,3.68,1.7,"H6a","H6","H",4.7,2.19374109684803,0,1
"33",32,0.94880174291939,"B14",2011,554833,101633,2011-09-13,"Dwarf Shrub Heath","Lowland Heathland","H7b:43.18",7,4.9,4.7,3.3,2.26,3.69,1.83,"H7b","H7","H",4.58,1.68126936172247,1,1
"34",43,0.95433853771513,"B14",2011,554506,101626,2011-09-14,"Calcareous Grassland","Lowland Calcareous Grassland","CG2d:52.20",7,4.8,5.8,3.5,2.21,3.62,2.16,"CG2d","CG2","CG",2.9,1.29903810567666,0,0
"35",31,0.941914785838915,"B14",2011,554797,101757,2011-09-13,"Dwarf Shrub Heath","Lowland Heathland","H7b:45.97",7,4.8,5.8,3.4,1.99,3.89,1.9,"H7b","H7","H",2.68,0.762124224344912,1,1
"36",18,0.890740740740741,"B14",2011,554027,101513,2011-09-16,"Broadleaved, Mixed And Yew Woodland","Lowland Mixed Deciduous Woodland","W22b:32.47",5.6,5.6,6.3,5.9,2.47,3.37,2,"W22b","W22","W",3,0,0,1
"37",19,0.91326139923425,"B14",2011,554346,101654,2011-09-15,"Scrub","Not a priority habitat","W25b:38.35",6.1,4.8,6,4.8,2.22,3.72,1.5,"W25b","W25","W",17.24,7.5844138424359,0,0
"38",34,0.948412698412698,"B14",2011,554176,101476,2011-09-15,"Scrub","Not a priority habitat","W24a:36.88",6,4.9,6.4,5.1,2.23,3.63,1.5,"W24a","W24","W",13.18,7.82740910731855,0,1
"39",29,0.935957066189624,"B14",2011,554009,101968,2011-09-16,"Scrub","Not a priority habitat","OV27b:42.34",6.6,5.2,6.3,5.6,3.08,2.11,2.48,"OV27b","OV27","OV",57.56,40.2399884029142,0,1
"40",32,0.948110793316273,"B14",2011,554845,101676,2011-09-14,"Dwarf Shrub Heath","Lowland Heathland","H7b:45.72",7.2,4.8,5.4,3.6,2.32,3.62,2.19,"H7b","H7","H",3.24,1.08128010555391,1,1
"41",32,0.945890924675881,"B14",2011,554750,101679,2011-09-14,"Acid Grassland","Not a priority habitat","U4b:41.44",6.6,4.9,5.7,4.3,2.35,3.51,2.13,"U4b","U4","U",5.58,2.25776438097513,0,0
"42",12,0.850024606299213,"B14",2011,554155,101977,2011-09-15,"Neutral Grassland","Not a priority habitat","MG6a:35.22",6.8,5.5,6,5.4,2.99,2.62,2.99,"MG6a","MG6","MG",8.3,5.9791303715507,0,1
"43",35,0.956816731765768,"B14",2011,554787,101560,2011-09-14,"Dwarf Shrub Heath","Lowland Heathland","H7b:44.10",6.9,5.2,4.8,3.3,2.02,3.89,1.65,"H7b","H7","H",3.86,1.60416125540213,0,1
"44",36,0.956747638326586,"B14",2011,554971,101577,2011-09-12,"Calcareous Grassland","Lowland Calcareous Grassland","CG2:55.53",7.3,4.5,6.2,3.2,2.03,3.89,1.91,"CG2","CG2","CG",3.38,1.10189231173771,0,1
"45",20,0.913878601468834,"B14",2011,554977,101664,2011-09-12,"Neutral Grassland","Not a priority habitat","MG6b:39.89",6.3,5.1,6,5,2.42,3.41,2.11,"MG6b","MG6","MG",7.56,2.81484161780611,1,1
"46",15,0.824407374890255,"B14",2011,554049,101624,2011-09-16,"Broadleaved, Mixed And Yew Woodland","Lowland Mixed Deciduous Woodland","W10d:38.74",5.9,5,6,5,2.15,3.82,1.28,"W10d","W10","W",13.92,1.41185457230316,0,0
"47",14,0.900605804451958,"B14",2011,554298,101848,2011-09-15,"Scrub","Not a priority habitat","W23:43.64",6.3,5.1,4.2,3.7,3.33,2.55,1.89,"W23","W23","W",11.16,8.6767409396232,1,0
"48",33,0.947635327635328,"B14",2011,554871,101688,2011-09-13,"Calcareous Grassland","Lowland Calcareous Grassland","CG10:46.61",7.1,4.9,5,3.5,2.17,3.65,2.07,"CG10","CG10","CG",2.78,0.947364766074821,0,1
"49",44,0.966893731869126,"B14",2011,554808,101847,2011-09-14,"Neutral Grassland","Lowland Meadows","MG5c:53.57",7.2,4.9,6,4,2.48,3.27,2.5,"MG5c","MG5","MG",4.22,1.29967944765879,0,0
"50",16,0.884939621781727,"B14",2011,553928,101565,2011-09-16,"Broadleaved, Mixed And Yew Woodland","Lowland Mixed Deciduous Woodland","W6:36.86",5.9,5.7,6.8,6.7,3.27,2.53,2.53,"W6","W6","W",3,0,0,1
"1",18,0.907294832826748,"B14",2014,554317,101738,2014-08-06,"Scrub","Lowland calcareous grassland","W24a:40.27",6.2,5,6.3,5.5,2.73,3.21,1.56,"W24a","W24","W",18.6,12.3827837473378,25,0
"2",36,0.949244126039706,"B14",2014,554339,101572,2014-08-07,"Neutral Grassland","Not a priority habitat","MG1d:39.87",6.7,4.9,6.4,4.8,2.7,3.05,2.01,"MG1d","MG1","MG",80.44,26.2838353365714,25,0
"3",34,0.964146160798625,"B14",2014,554950,101564,2014-08-03,"Calcareous Grassland","Lowland calcareous grassland","CG2b:52.60",7.1,4.8,6.1,3.4,2.31,3.52,2.27,"CG2b","CG2","CG",11.04,3.51757492220611,0,0
"4",49,0.968929906819396,"B14",2014,554867,101469,2014-08-03,"Calcareous Grassland","Lowland calcareous grassland","CG2:53.16",7.2,4.7,6.2,3.4,2.2,3.56,2.2,"CG2","CG2","CG",7.84,1.34412301024373,25,0
"5",26,0.942712181665928,"B14",2014,554302,101665,2014-08-07,"Neutral Grassland","Not a priority habitat","MG1a:36.41",6.6,4.9,6.1,4.8,2.53,3.08,2.03,"MG1a","MG1","MG",34.5217391304348,32.8119567525141,0,2
"6",35,0.958643780062246,"B14",2014,554626,101709,2014-08-06,"Calcareous Grassland","Lowland calcareous grassland","MC9c:45.84",7,4.7,5.6,3.3,2.15,3.81,1.95,"MC9c","MC9","MC",15.08,9.72933707916423,0,0
"7",40,0.964842600764931,"B14",2014,554538,101697,2014-08-06,"Calcareous Grassland","Lowland calcareous grassland","CG2d:50.46",7,4.8,5.9,3.6,2.18,3.65,2.14,"CG2d","CG2","CG",74.88,37.1083099408565,25,1
"8",36,0.957395009129641,"B14",2014,553944,101706,2014-08-05,"Acid Grassland","Not a priority habitat","U4b:47.03",6.7,5,5.6,4.4,2.69,3.11,2.5,"U4b","U4","U",8.92,4.08166632639171,25,7
"9",28,0.940964145343707,"B14",2014,554350,102016,2014-08-06,"Neutral Grassland","Not a priority habitat","MG1e:51.83",6.6,5,5.4,4.5,2.94,2.71,2.98,"MG1e","MG1","MG",13.76,10.9326727442713,25,0
"10",44,0.963360081165837,"B14",2014,555004,101640,2014-08-03,"Calcareous Grassland","Lowland calcareous grassland","CG2c:53.32",7,4.7,6.1,3.5,2.2,3.5,2.21,"CG2c","CG2","CG",12.94,6.22883081591829,0,0
"11",37,0.959768317922604,"B14",2014,554017,101797,2014-08-05,"Acid Grassland","Not a priority habitat","U4b:46.06",6.9,5.2,5.6,4.6,2.74,3.02,2.66,"U4b","U4","U",11.4,4.98330546257535,25,0
"12",47,0.965305027133401,"B14",2014,554407,101690,2014-08-07,"Calcareous Grassland","Lowland calcareous grassland","CG2c:52.01",7.3,4.9,6,4.1,2.4,3.42,2.38,"CG2c","CG2","CG",9.64,4.29029913487005,0,0
"13",44,0.970158607173784,"B14",2014,555077,101731,2014-08-03,"Calcareous Grassland","Lowland calcareous grassland","CG2c:53.33",7.2,4.6,6.4,3.8,2.51,3.29,2.34,"CG2c","CG2","CG",23.68,6.45316459834501,25,0
"14",18,0.875,"B14",2014,554161,101857,2014-08-07,"Scrub","Not a priority habitat","W10d:35.36",6.3,5.2,6,5,2.54,3.3,1.74,"W10d","W10","W",89.96,21.1255769151993,0,0
"15",41,0.96320548044686,"B14",2014,554591,101681,2014-08-06,"Acid Grassland","Not a priority habitat","U4b:44.97",6.8,5,5.9,4.2,2.48,3.34,2.16,"U4b","U4","U",27.32,17.203972409495,25,0
"16",39,0.954108255451713,"B14",2014,554981,101695,2014-08-04,"Neutral Grassland","Not a priority habitat","MG1d:31.94",6.9,4.9,6.2,4.6,2.49,3.14,2.48,"MG1d","MG1","MG",25.16,13.5113532507542,25,7
"17",39,0.963672265610167,"B14",2014,554909,101738,2014-08-04,"Dwarf Shrub Heath","Lowland heathland","MC9c:47.22",7.1,5,5.4,3.8,2.15,3.65,2.17,"MC9c","MC9","MC",9.12,6.07810277416673,25,2
"18",44,0.961376944460874,"B14",2014,553818,101574,2014-08-05,"Neutral Grassland","Not a priority habitat","MG1d:52.20",7.2,4.9,6.4,4.8,2.7,2.81,2.76,"MG1d","MG1","MG",5.4,3.5,0,0
"19",23,0.924794745484401,"B14",2014,554961,101780,2014-08-03,"Scrub","Lowland heathland","W23b:46.71",6.7,5,5.2,4.1,2.55,3.27,2.5,"W23b","W23","W",33.64,25.1211730087059,25,1
"20",27,0.936821040594625,"B14",2014,554497,101515,2014-08-02,"Dwarf Shrub Heath","Lowland heathland","H7b:42.30",6.9,4.9,4.5,3.1,2.55,3.41,1.55,"H7b","H7","H",15.16,4.6518813398452,25,2
"21",15,0.886490683229814,"B14",2014,554013,101746,2014-08-05,"Scrub","Not a priority habitat","W24:45.34",6.4,5.5,6.4,5.9,3.06,2.85,1.7,"W24","W24","W",59.56,14.0921964221338,25,0
"22",48,0.96940287127203,"B14",2014,554594,101591,2014-08-06,"Calcareous Grassland","Lowland calcareous grassland","CG2c:49.55",6.9,4.9,6,4.2,2.41,3.31,2.36,"CG2c","CG2","CG",16.28,10.2287177430344,25,4
"23",44,0.964605734767025,"B14",2014,554625,101701,2014-08-06,"Calcareous Grassland","Lowland calcareous grassland","CG2a:49.16",7.1,4.6,5.8,3.1,2.04,3.9,1.93,"CG2a","CG2","CG",10.64,4.34817969576542,25,0
"24",45,0.968800851799024,"B14",2014,555112,101665,2014-08-02,"Calcareous Grassland","Lowland calcareous grassland","CG2c:54.61",7.1,4.7,6.4,3.8,2.48,3.16,2.42,"CG2c","CG2","CG",23.84,7.42563128629479,25,0
"25",17,0.912030977312391,"B14",2014,554167,101991,2014-08-06,"Acid Grassland","Not a priority habitat","U4b:48.08",7.5,5.1,6,4.9,2.9,2.76,3.05,"U4b","U4","U",20,17.7317981791658,25,1
"26",24,0.933017377567141,"B14",2014,554112,101980,2014-08-06,"Neutral Grassland","Not a priority habitat","MG6b:44.50",7.4,5.1,5.9,4.9,2.84,2.84,3.01,"MG6b","MG6","MG",10.96,10.98286544274,25,3
"27",44,0.96826009890269,"B14",2014,554983,101535,2014-08-03,"Calcareous Grassland","Lowland calcareous grassland","CG2d:53.79",7.3,4.7,6.1,3.3,2.12,3.47,2.31,"CG2d","CG2","CG",7.52,1.96044212700435,25,0
"28",27,0.939695087521174,"B14",2014,553951,101848,2014-08-05,"Neutral Grassland","Not a priority habitat","MG1d:46.17",6.9,4.8,6.2,4.6,2.84,3.01,2.72,"MG1d","MG1","MG",13.2,7.22264956000682,0,0
"29",44,0.964968891700938,"B14",2014,554839,101761,2014-08-04,"Neutral Grassland","Lowland Meadows","MC9c:43.51",7,4.9,5.9,3.8,2.52,3.32,2.06,"MC9c","MC9","MC",7.56,4.90815647672321,25,6
"30",4,0.574750830564784,"B14",2014,554959,101822,2014-08-04,"Scrub","Not a priority habitat","W23c:43.48",6,5.5,5.5,5.2,2.73,3.27,1.27,"W23c","W23","W",100,0,25,0
